CompanyCode,DocumentNo,FiscalYear,LineItem
29995,6658074830,2004,347
22631,5624688945,1982,600
22631,5624688945,1982,782
47759,650907353,2024,582
47759,650907353,2024,932
47759,650907353,2024,164
93894,6546142578,2024,777
93894,6546142578,2024,377
93894,6546142578,2024,284
5062,4730305362,1983,382
97105,1356273306,2004,677
74152,5565696461,1989,138
74152,5565696461,1989,438
74152,5565696461,1989,777
71061,7024013828,2022,155
71061,7024013828,2022,57
71061,7024013828,2022,951
54700,9975533096,1975,704
90968,1945774407,1970,771
90968,1945774407,1970,208
90968,1945774407,1970,17
31921,8592677453,2006,744
99622,5719083750,2005,531
99622,5719083750,2005,365
34349,3302294751,1975,343
88090,7423793064,1980,727
88090,7423793064,1980,238
45728,4033545110,1973,486
45728,4033545110,1973,19
45728,4033545110,1973,705
65173,4849738771,1977,112
16069,7889354687,1977,825
16069,7889354687,1977,864
16069,7889354687,1977,310
63653,3288097909,1973,611
63653,3288097909,1973,354
84879,3612628421,2009,188
84879,3612628421,2009,750
95805,1235344189,1987,443
18686,5702398372,2020,30
18686,5702398372,2020,642
18686,5702398372,2020,239
69304,1390680882,2004,711
69304,1390680882,2004,389
98774,8521614170,2018,89
98774,8521614170,2018,571
92834,5042084254,2012,201
92834,5042084254,2012,627
92834,5042084254,2012,451
72541,1129593139,1978,473
72541,1129593139,1978,797
27796,363081160,1996,995
36887,5507458484,2010,986
38902,2438859384,2010,843
38902,2438859384,2010,390
38902,2438859384,2010,908
43645,2896975409,2021,668
43645,2896975409,2021,260
43645,2896975409,2021,758
96632,9287164206,2021,88
96632,9287164206,2021,598
96632,9287164206,2021,926
47433,8453294355,1986,195
47433,8453294355,1986,396
18167,2304090014,2013,149
95273,813690070,2019,531
95273,813690070,2019,383
95273,813690070,2019,208
92948,4538320334,1998,499
94644,1453662970,2017,130
94644,1453662970,2017,295
94644,1453662970,2017,699
7066,6460539402,1997,156
29903,7804363344,1976,963
29903,7804363344,1976,92
8453,9526756143,1975,966
8453,9526756143,1975,33
14509,6241364883,1982,797
14509,6241364883,1982,742
75662,1395586643,1972,979
87129,7183873581,2000,763
13695,854553519,1995,123
13695,854553519,1995,972
526,5657720674,1990,104
61549,3271240250,2007,957
48580,5948465737,1975,320
48580,5948465737,1975,310
20136,248882647,2007,446
97739,7867243643,1981,13
97739,7867243643,1981,39
97739,7867243643,1981,975
48627,6453946575,1984,346
48627,6453946575,1984,724
48627,6453946575,1984,851
67833,4175122055,1978,865
62000,3226987497,1972,733
62000,3226987497,1972,369
62000,3226987497,1972,696
92076,5521502465,1992,518
18162,4651816252,2020,784
18162,4651816252,2020,285
11534,1586121299,1989,390
11534,1586121299,1989,29
11534,1586121299,1989,30
75662,6409580903,1999,150
32512,1735341510,2014,880
41084,1519714340,1990,841
65656,8809012796,1997,940
65656,8809012796,1997,687
65656,8809012796,1997,154
98148,3944829961,2016,773
98148,3944829961,2016,465
98148,3944829961,2016,345
71845,497578845,1989,217
71845,497578845,1989,970
38092,2355922883,1991,278
38092,2355922883,1991,39
38092,2355922883,1991,663
81116,3290044274,1999,20
75225,8528993481,2021,826
75225,8528993481,2021,279
75225,8528993481,2021,614
29085,3299424190,2017,535
65829,6310758749,1987,287
65829,6310758749,1987,567
65829,6310758749,1987,285
43973,4848208465,1984,921
7844,8765960072,1986,523
7844,8765960072,1986,969
43672,6435277145,1997,260
22695,2340345066,2003,619
22695,2340345066,2003,740
24472,1335794540,2018,806
24472,1335794540,2018,492
46884,184875451,1979,159
9049,4084942387,2013,628
91082,9006783207,2023,722
26437,7569560395,1987,380
26437,7569560395,1987,983
26437,7569560395,1987,954
66387,3707956658,1991,254
93271,5264948695,2017,273
23912,319145089,1990,667
23912,319145089,1990,995
23912,319145089,1990,914
92613,7686107739,2017,63
92613,7686107739,2017,878
92613,7686107739,2017,457
78895,6174264636,1990,342
78895,6174264636,1990,107
78895,6174264636,1990,534
7607,3207678855,2010,720
44912,5314057134,1980,150
44912,5314057134,1980,485
76361,5578439924,2006,896
76361,5578439924,2006,514
76361,5578439924,2006,154
11653,3740165737,1993,411
11653,3740165737,1993,626
3930,639997838,1986,469
3930,639997838,1986,521
98335,9461215291,1973,13
98335,9461215291,1973,87
98335,9461215291,1973,481
50467,7960631705,2014,738
50467,7960631705,2014,709
44151,8384335883,2019,13
45881,4454302169,2014,895
8003,876065637,1971,848
8003,876065637,1971,718
8003,876065637,1971,485
58393,3214633740,1989,650
70798,6173271271,1998,315
70798,6173271271,1998,912
70798,6173271271,1998,499
98507,335505608,2017,473
88654,2330188658,1998,931
88654,2330188658,1998,97
11470,3461059534,1970,94
11470,3461059534,1970,443
11470,3461059534,1970,625
72881,9859062612,2002,207
58946,8955149680,2014,201
58946,8955149680,2014,483
58946,8955149680,2014,36
19062,9493649139,2022,196
19062,9493649139,2022,753
85421,2103585750,2011,893
43752,9913465557,2006,326
43752,9913465557,2006,491
59202,9227368599,1991,20
59202,9227368599,1991,891
59202,9227368599,1991,984
9768,7640625625,1998,133
9768,7640625625,1998,649
9768,7640625625,1998,38
48628,2471621186,2006,845
48628,2471621186,2006,420
69104,904611115,2002,816
69104,904611115,2002,84
69104,904611115,2002,447
31749,458250220,1979,373
31749,458250220,1979,795
65430,7533453277,1988,540
65430,7533453277,1988,544
65430,7533453277,1988,569
99119,1895774272,1970,448
51619,5302708950,2003,374
51619,5302708950,2003,135
51619,5302708950,2003,513
61443,6080261830,2012,480
10533,2425027173,1997,614
16238,5292461779,1999,29
1222,4342170173,1978,86
1222,4342170173,1978,948
16043,8816400504,1970,619
16043,8816400504,1970,691
16043,8816400504,1970,75
34391,1266060047,1988,932
51888,4171330817,1979,260
90448,4372743745,1985,635
90448,4372743745,1985,871
28274,8429284111,1987,49
28274,8429284111,1987,639
67015,5572783417,2013,655
55802,7190429450,1970,354
59649,2377070939,1975,553
59649,2377070939,1975,981
62767,7606270904,1989,56
32247,2264295648,2020,794
67335,749676301,1997,511
67335,749676301,1997,942
30728,7696445904,1983,352
30728,7696445904,1983,517
30728,7696445904,1983,984
47481,6368696211,1991,601
47481,6368696211,1991,119
51240,887392505,2020,653
77109,335596773,1976,872
77109,335596773,1976,645
77109,335596773,1976,873
50140,5560871549,2021,799
33358,1789099998,1998,157
33358,1789099998,1998,438
41029,6885430577,1997,391
41029,6885430577,1997,916
55007,5751607125,2023,441
73983,6492652712,1998,486
73983,6492652712,1998,931
73983,6492652712,1998,552
33282,9633195028,2010,81
33282,9633195028,2010,684
33282,9633195028,2010,929
91068,883643258,1977,617
29832,8614865603,2003,472
29832,8614865603,2003,333
92184,8978701177,2000,564
52226,1718152515,1999,821
52226,1718152515,1999,145
69395,6511798034,1990,946
69395,6511798034,1990,449
66733,2273733553,1986,136
92497,457256780,2019,613
49895,6145556698,1983,917
49895,6145556698,1983,176
49895,6145556698,1983,991
5738,4836894988,1998,477
2268,8793760020,2019,275
2268,8793760020,2019,969
39695,4322651392,2009,913
39695,4322651392,2009,822
39695,4322651392,2009,331
12378,9539128906,1983,977
12378,9539128906,1983,851
43594,6846174738,2001,997
69489,5673896613,2018,342
69489,5673896613,2018,912
69489,5673896613,2018,168
56627,9440854292,2011,828
56627,9440854292,2011,689
50157,5158724938,1972,703
50157,5158724938,1972,873
50157,5158724938,1972,260
24042,1356447730,1974,642
24042,1356447730,1974,82
24042,1356447730,1974,580
65507,2351735863,1999,527
65507,2351735863,1999,257
65507,2351735863,1999,335
13975,4864657049,1971,912
13975,4864657049,1971,85
33863,8036664004,2013,714
20865,267324591,1997,544
20865,267324591,1997,134
20865,267324591,1997,104
40191,8853455441,2022,773
40191,8853455441,2022,48
40191,8853455441,2022,965
31763,8191145567,2003,251
31763,8191145567,2003,338
77621,3302694118,2015,136
77621,3302694118,2015,939
77621,3302694118,2015,992
77514,3050072034,1985,261
77514,3050072034,1985,655
12599,6362939887,2017,95
90812,3861631014,1989,872
90812,3861631014,1989,345
79468,4687364714,1981,584
42620,298387617,2002,914
42620,298387617,2002,711
42620,298387617,2002,999
41574,2113294785,2019,423
41574,2113294785,2019,538
55032,628364571,2012,347
55032,628364571,2012,851
55032,628364571,2012,422
27782,8862900383,2018,270
37613,8753989848,2009,726
37613,8753989848,2009,4
37613,8753989848,2009,32
20674,7588838270,1980,769
86807,559015798,2008,119
15017,5440739775,2012,438
15017,5440739775,2012,652
89706,4574247219,2014,430
89706,4574247219,2014,527
89706,4574247219,2014,767
89984,1595015612,1997,703
89984,1595015612,1997,764
89984,1595015612,1997,751
49440,4859262460,2009,80
70543,1247277116,1981,59
70543,1247277116,1981,128
70543,1247277116,1981,307
24751,201881057,2022,646
24751,201881057,2022,759
78907,4995023353,2010,79
78907,4995023353,2010,478
22462,8622090454,2015,29
22462,8622090454,2015,280
22462,8622090454,2015,9
21221,725775682,1987,742
21221,725775682,1987,34
24358,1209193561,1971,272
91082,6385410216,2013,738
91082,6385410216,2013,739
25357,3161463264,2013,274
25357,3161463264,2013,6
40515,3090948949,2021,652
70978,9172558544,1973,10
85970,9103220867,2018,618
55896,4942230770,1985,460
55896,4942230770,1985,256
55896,4942230770,1985,735
42571,9569103668,2006,924
42571,9569103668,2006,60
42571,9569103668,2006,952
39407,1522904316,2007,246
70143,7033973928,1972,981
78758,6765546372,1989,595
78758,6765546372,1989,154
78758,6765546372,1989,440
69986,9150859182,2013,414
69986,9150859182,2013,868
33275,5794152485,2000,857
74,8693276828,2014,334
74,8693276828,2014,330
22486,8089678822,2021,388
22486,8089678822,2021,984
22486,8089678822,2021,468
35927,8557505689,2002,71
35927,8557505689,2002,134
35927,8557505689,2002,621
26049,4863690308,2008,305
73158,7697882254,2009,391
73158,7697882254,2009,151
73158,7697882254,2009,735
7786,1503252672,2004,959
6539,2762891243,1985,274
6539,2762891243,1985,847
96879,4042898166,1983,175
96879,4042898166,1983,595
59678,8946897548,1975,507
59678,8946897548,1975,405
59678,8946897548,1975,417
15968,5411503998,2017,507
15968,5411503998,2017,668
15968,5411503998,2017,278
82791,2377060479,2018,878
82791,2377060479,2018,820
4596,7856377810,1974,846
66924,9349373059,2019,952
66924,9349373059,2019,186
98280,3196832468,1997,86
98280,3196832468,1997,719
98280,3196832468,1997,859
28551,930548282,1989,564
49843,2559326190,2003,553
49843,2559326190,2003,975
49843,2559326190,2003,31
21884,2841898040,2016,66
21884,2841898040,2016,729
21884,2841898040,2016,387
4743,91368521,1974,507
4743,91368521,1974,540
28527,5296937682,2010,501
5503,2766764654,1992,18
72442,914073053,2024,557
78720,6096247930,1974,114
59554,444221110,2011,916
49393,8897980855,1987,782
87172,5946923546,2006,19
87172,5946923546,2006,826
87172,5946923546,2006,412
57298,9847509669,1985,319
48824,3423955857,2005,477
26760,3622119700,2005,700
69121,5051450961,2001,406
69121,5051450961,2001,172
3486,4350913648,2021,80
6605,1630165487,2013,508
6605,1630165487,2013,401
6605,1630165487,2013,612
80619,6030151312,2012,738
80619,6030151312,2012,910
80619,6030151312,2012,190
66248,1523157473,1987,104
16794,2368131191,2016,303
16794,2368131191,2016,484
16794,2368131191,2016,52
97416,9798353044,2021,840
97416,9798353044,2021,589
97416,9798353044,2021,50
63914,5888063554,2000,507
97872,6923779348,2008,172
97872,6923779348,2008,706
16345,573991369,1992,145
63644,6158675155,2004,187
25357,3543143450,1971,281
25357,3543143450,1971,207
36800,622779324,2001,792
36800,622779324,2001,841
36800,622779324,2001,331
76454,138675965,2010,502
76454,138675965,2010,923
27231,7591531240,1976,950
76556,8975054326,2019,125
76556,8975054326,2019,630
76556,8975054326,2019,587
75064,3101224038,1984,996
75064,3101224038,1984,400
90388,7583861364,1982,469
90388,7583861364,1982,171
90388,7583861364,1982,353
89924,1384588477,1979,301
89924,1384588477,1979,396
89924,1384588477,1979,737
87285,3203282277,2023,588
87285,3203282277,2023,764
87285,3203282277,2023,374
11261,1824278571,1997,155
11261,1824278571,1997,445
11261,1824278571,1997,964
65891,2449307770,1991,845
6453,5469301948,2018,399
6453,5469301948,2018,708
6453,5469301948,2018,365
62924,2314427422,1970,938
62924,2314427422,1970,760
31709,1111223579,2016,612
31709,1111223579,2016,367
3983,2167684788,1974,277
3983,2167684788,1974,940
5649,7316814705,1980,446
5649,7316814705,1980,442
5649,7316814705,1980,51
55116,2347015975,2013,345
55116,2347015975,2013,257
34691,6904490122,2007,723
34691,6904490122,2007,841
34691,6904490122,2007,942
25691,7770580789,1971,227
57570,8014859440,2002,247
57570,8014859440,2002,999
92261,899225796,1997,139
92261,899225796,1997,998
92261,899225796,1997,319
42257,5565475792,1976,782
42257,5565475792,1976,86
42257,5565475792,1976,681
80944,7615707148,1978,324
80944,7615707148,1978,652
49027,9149117668,1998,716
49027,9149117668,1998,74
49027,9149117668,1998,735
84115,5175706857,1978,244
85331,2463810204,2012,60
85331,2463810204,2012,246
85331,2463810204,2012,588
33391,221897302,2011,396
33391,221897302,2011,365
33391,221897302,2011,14
23522,9142648957,2008,479
23522,9142648957,2008,942
23522,9142648957,2008,484
25381,3796383479,1981,407
4743,8977530269,1989,425
4743,8977530269,1989,893
78534,3649506434,2010,32
78534,3649506434,2010,886
78534,3649506434,2010,585
25112,6609247558,1983,785
25112,6609247558,1983,580
25112,6609247558,1983,387
91323,6063301558,2012,919
78157,4515545167,1974,145
78157,4515545167,1974,442
98842,4592118094,1973,255
98842,4592118094,1973,916
98842,4592118094,1973,115
27142,4614313947,1972,427
26662,2875975548,1987,871
26662,2875975548,1987,194
26662,2875975548,1987,707
48824,6882502406,1993,143
30940,8068130214,1995,359
30940,8068130214,1995,862
30940,8068130214,1995,841
53838,5150533655,1973,198
53838,5150533655,1973,208
10179,334634772,2006,625
10179,334634772,2006,236
10179,334634772,2006,453
86132,8688342910,1992,431
74481,3787729830,1975,53
80648,2288299544,1983,996
62914,146689112,2016,699
62914,146689112,2016,47
28191,9179917643,1982,649
28191,9179917643,1982,45
28191,9179917643,1982,113
25123,1673535388,2009,743
51240,5437504877,2002,639
51240,5437504877,2002,93
51240,5437504877,2002,367
8521,2860727533,2007,274
8521,2860727533,2007,347
8521,2860727533,2007,606
313,8466517750,1981,613
313,8466517750,1981,385
313,8466517750,1981,324
12242,2109613511,1998,221
12242,2109613511,1998,397
93286,9835487611,2000,41
93286,9835487611,2000,671
93286,9835487611,2000,902
55593,2767703101,1992,294
55593,2767703101,1992,995
43329,1809979436,1978,295
43329,1809979436,1978,325
10089,5963996556,1993,647
10089,5963996556,1993,931
67359,2178946,2004,318
67359,2178946,2004,786
86512,8598625639,2005,516
86512,8598625639,2005,385
18498,493982766,1977,711
18498,493982766,1977,834
62343,6121372380,2019,325
3961,3914684795,2006,146
98023,2126214680,1993,976
44839,7527826094,1986,278
44839,7527826094,1986,865
70971,5733025328,1983,591
8444,1032020498,2009,543
8444,1032020498,2009,256
85135,4006418917,2000,965
59419,3755583354,1971,184
59419,3755583354,1971,262
59419,3755583354,1971,475
16029,2976844521,2017,695
16029,2976844521,2017,831
16029,2976844521,2017,70
46805,5777370376,2008,812
46805,5777370376,2008,197
72986,3193953778,2024,23
72986,3193953778,2024,43
72986,3193953778,2024,321
57577,5079671276,1972,16
57577,5079671276,1972,565
57577,5079671276,1972,158
99728,6711473914,1979,16
99728,6711473914,1979,916
99728,6711473914,1979,760
3827,646793740,1986,102
3827,646793740,1986,841
3827,646793740,1986,288
48754,7796071180,2001,442
14699,9662961927,2005,70
14699,9662961927,2005,461
963,7148274025,1985,304
963,7148274025,1985,610
82985,4227560571,1998,109
479,7307937110,1982,716
479,7307937110,1982,820
479,7307937110,1982,5
52672,9417346261,1990,631
55007,6639641970,2001,400
55007,6639641970,2001,203
62909,4807047451,1971,706
62909,4807047451,1971,314
36163,6564909607,2012,783
34582,3227729833,2020,8
34582,3227729833,2020,148
91023,9120264906,1987,703
37020,981898695,1984,819
37020,981898695,1984,105
37020,981898695,1984,893
26413,8336604024,2007,544
26413,8336604024,2007,348
69324,2869878249,2020,138
69324,2869878249,2020,414
64796,4660349939,1986,895
64796,4660349939,1986,814
43232,1725152437,2014,211
79045,806274788,1971,614
28826,2563005531,2012,165
71277,4291557163,2020,751
71277,4291557163,2020,873
27322,3353305629,2016,268
27322,3353305629,2016,975
67262,2129879064,2000,774
67262,2129879064,2000,334
65337,4356598491,2004,171
70652,5819194061,2009,207
70652,5819194061,2009,382
54037,6452973064,2017,535
54037,6452973064,2017,299
53344,7330374768,1985,499
53344,7330374768,1985,371
93725,6471914097,1972,292
93725,6471914097,1972,674
93725,6471914097,1972,787
24787,9437506473,1995,440
24787,9437506473,1995,629
24787,9437506473,1995,80
73761,4588346868,2008,346
34685,6499900923,1978,286
34685,6499900923,1978,778
73313,198388497,1981,162
73313,198388497,1981,261
90543,6704696311,2005,634
90543,6704696311,2005,586
90543,6704696311,2005,934
26363,710871543,1980,449
26363,710871543,1980,336
26363,710871543,1980,409
66186,8555417642,2019,359
66186,8555417642,2019,811
66186,8555417642,2019,240
64219,738208696,1981,163
56692,1995310137,1982,219
56692,1995310137,1982,566
52364,5179669105,1980,342
33778,8266258795,1974,79
33778,8266258795,1974,642
33778,8266258795,1974,421
29832,5053607641,2017,544
14059,7678640398,2022,61
14059,7678640398,2022,549
14059,7678640398,2022,410
75533,2222621922,1992,345
75533,2222621922,1992,627
75533,2222621922,1992,218
47288,8716805835,1989,886
47288,8716805835,1989,241
60207,8564554604,1982,413
60207,8564554604,1982,747
41791,898882940,2015,465
10201,8354573137,2007,787
10201,8354573137,2007,889
66687,3313703795,2023,542
66687,3313703795,2023,43
33813,467246787,2017,676
70080,3423830643,2024,505
98725,9097556109,1975,324
98725,9097556109,1975,728
56997,9613819974,2013,24
56997,9613819974,2013,42
56997,9613819974,2013,56
19469,6537505683,1974,480
19469,6537505683,1974,189
19469,6537505683,1974,436
60351,8219800522,2017,659
60351,8219800522,2017,894
23205,1524003356,1983,854
23205,1524003356,1983,109
65171,1406318354,1994,627
65171,1406318354,1994,968
87063,1889170594,1990,589
87063,1889170594,1990,657
51092,8827908765,2008,797
30308,2129994234,2023,474
30308,2129994234,2023,855
8853,5998641104,2009,933
76294,6211571320,1987,245
76294,6211571320,1987,966
76294,6211571320,1987,877
68963,5708219113,1980,871
21744,3501145906,2017,584
21744,3501145906,2017,681
37718,3635224381,1992,380
37718,3635224381,1992,729
37718,3635224381,1992,623
22451,9524691852,1993,800
22451,9524691852,1993,738
22451,9524691852,1993,944
75058,5099949853,1979,796
2505,4280555843,1970,689
2505,4280555843,1970,710
2505,4280555843,1970,983
44603,5002553690,1971,716
7066,4152090841,1995,399
7066,4152090841,1995,871
7066,4152090841,1995,973
73454,6783760897,2021,31
73454,6783760897,2021,771
73454,6783760897,2021,157
5470,6200604928,1970,546
66157,916930603,1978,617
90481,3265776190,1998,471
28434,1900759829,1970,88
28434,1900759829,1970,1
37853,3780343219,1971,219
37853,3780343219,1971,194
78346,2932508780,2003,495
78346,2932508780,2003,688
78346,2932508780,2003,607
95121,146542151,1988,997
95121,146542151,1988,881
95121,146542151,1988,344
46560,7369663875,1973,477
89548,6268020898,1979,451
84637,9431509732,1976,741
70046,4198805681,2000,381
70046,4198805681,2000,426
70046,4198805681,2000,99
2219,3584373917,1991,242
58926,9833305019,2004,650
58926,9833305019,2004,125
67197,1988658912,2017,389
57157,8064018656,2023,344
57157,8064018656,2023,727
57157,8064018656,2023,585
51803,3609994527,1996,492
51803,3609994527,1996,111
47512,2434197390,2016,975
85841,5110318858,2004,894
93369,7907332989,1988,293
28871,2710405495,1985,16
35745,6422634073,1979,36
35745,6422634073,1979,697
35745,6422634073,1979,553
93250,5070051678,1981,630
93250,5070051678,1981,651
22740,4413298772,1984,882
22740,4413298772,1984,517
17860,3885375215,1977,710
17860,3885375215,1977,293
91078,2808199749,1983,816
91078,2808199749,1983,359
91078,2808199749,1983,852
41025,4042811330,1978,920
41025,4042811330,1978,637
11963,6274407012,2001,388
83208,5990550214,2009,893
65402,1366121927,1988,843
65402,1366121927,1988,271
65402,1366121927,1988,688
16601,5312778663,1979,267
88103,1513235110,1984,487
88103,1513235110,1984,469
88103,1513235110,1984,184
56497,5164717504,2013,627
56497,5164717504,2013,674
56199,4420061431,1975,53
56199,4420061431,1975,826
56199,4420061431,1975,544
90716,8053736912,1994,621
90716,8053736912,1994,659
90716,8053736912,1994,154
77128,2840117145,2004,712
24902,607501660,1979,860
67949,9389500339,1979,437
67949,9389500339,1979,116
63527,6754396331,1991,30
63527,6754396331,1991,475
63527,6754396331,1991,504
48365,5806660204,1972,905
48365,5806660204,1972,731
48365,5806660204,1972,319
57636,8380641345,2022,747
78324,2065077321,1997,928
78324,2065077321,1997,841
78324,2065077321,1997,663
21032,5072053908,1998,92
19707,3362058242,1988,955
19707,3362058242,1988,552
19707,3362058242,1988,257
95011,2290377200,1989,255
95011,2290377200,1989,264
61862,5940092344,1987,521
61862,5940092344,1987,891
61862,5940092344,1987,589
37715,6632157646,1985,771
37715,6632157646,1985,723
37715,6632157646,1985,129
25468,4894888670,1975,399
25468,4894888670,1975,940
2915,8362440538,2015,373
84530,538532517,1977,895
23729,2364639117,1986,378
23729,2364639117,1986,582
23729,2364639117,1986,409
35544,7673308467,1995,695
51750,3670018491,2006,768
21655,2987564816,2006,206
21655,2987564816,2006,609
44791,1457391933,2022,506
44791,1457391933,2022,174
72397,1580616252,1985,123
72397,1580616252,1985,156
96023,9874709890,1997,831
96023,9874709890,1997,821
96023,9874709890,1997,977
80041,9275399504,2010,514
49749,2675825407,2024,387
49749,2675825407,2024,211
52031,4400884714,1979,424
52031,4400884714,1979,218
24300,2892034219,2008,344
24300,2892034219,2008,233
24300,2892034219,2008,735
41111,903151997,2011,723
52322,7293801382,1994,403
52322,7293801382,1994,913
2468,6264588292,2014,24
99796,589689108,2008,116
99796,589689108,2008,627
99796,589689108,2008,801
71293,7252528260,2020,818
71293,7252528260,2020,94
96972,2389047307,1999,719
96972,2389047307,1999,289
34691,5775905630,1994,188
34691,5775905630,1994,805
12263,8013153177,2016,996
26076,9877954565,1974,913
84020,2535746721,1985,865
75012,9039950293,1972,363
75012,9039950293,1972,844
91219,8529438494,1986,334
91219,8529438494,1986,792
91219,8529438494,1986,5
6224,9580768903,1978,227
91493,4534777344,2020,103
91493,4534777344,2020,280
50464,4982078039,1975,871
89616,1993419786,2012,174
20003,1224290911,1996,645
20003,1224290911,1996,33
20003,1224290911,1996,336
25526,7000159942,2015,954
25526,7000159942,2015,278
40938,4056884780,2022,505
40938,4056884780,2022,334
40938,4056884780,2022,944
64524,2450513885,1977,536
64524,2450513885,1977,972
64524,2450513885,1977,352
79336,2936904144,1989,161
79336,2936904144,1989,164
71204,3139080451,1974,46
71204,3139080451,1974,217
71828,6572071014,2023,65
71828,6572071014,2023,737
86984,4561892820,1971,573
86984,4561892820,1971,707
86984,4561892820,1971,695
3397,5631471706,2019,318
3397,5631471706,2019,854
3397,5631471706,2019,662
22855,4805759504,1981,15
22855,4805759504,1981,129
21872,5506849961,1981,148
21872,5506849961,1981,482
21872,5506849961,1981,845
33642,4711741157,2019,36
61339,6277091085,2002,599
10242,9248713971,2024,204
10242,9248713971,2024,327
92430,4448212581,2005,4
92430,4448212581,2005,625
71999,6644926678,1976,649
6307,3063704720,1989,663
72000,6579058118,1980,668
72000,6579058118,1980,928
72000,6579058118,1980,323
48244,9014098633,2015,838
48244,9014098633,2015,123
75481,2606732097,1996,233
47907,1163351754,1971,16
47907,1163351754,1971,745
21344,8623492684,2020,793
21344,8623492684,2020,679
92816,601067131,2002,164
92816,601067131,2002,703
92816,601067131,2002,271
51762,5351636389,2007,135
51762,5351636389,2007,530
51762,5351636389,2007,141
65141,8452847753,2023,675
80456,9575555740,1985,316
80456,9575555740,1985,453
80456,9575555740,1985,973
46173,3756484255,1991,863
58540,4585122430,1989,942
58540,4585122430,1989,275
58540,4585122430,1989,278
6061,6370365336,2006,526
13058,7460905174,1977,563
13058,7460905174,1977,146
13058,7460905174,1977,898
10575,2144976700,1988,599
10575,2144976700,1988,534
1779,2866799156,2018,832
1779,2866799156,2018,762
22282,8993843321,2022,308
6718,6024717308,1991,361
53450,8185546723,1974,382
53450,8185546723,1974,496
53450,8185546723,1974,295
48572,8968060585,1990,349
48572,8968060585,1990,732
48572,8968060585,1990,532
43904,7971609555,1988,478
18564,4373331420,2016,487
18564,4373331420,2016,991
18564,4373331420,2016,902
19461,6015887087,2024,84
19461,6015887087,2024,909
19461,6015887087,2024,923
75828,5608625841,1979,959
75828,5608625841,1979,793
57498,3264304994,2010,1
57498,3264304994,2010,546
62717,6246220998,1971,819
62717,6246220998,1971,353
29064,2627103555,1980,548
29064,2627103555,1980,799
29064,2627103555,1980,947
13695,5376314436,2020,789
13695,5376314436,2020,161
13695,5376314436,2020,459
12650,1915868945,2000,646
12650,1915868945,2000,855
7068,3512545626,1988,291
1502,9360638865,1984,165
1502,9360638865,1984,440
92702,7589020425,1996,175
10938,9821184571,1985,693
10938,9821184571,1985,433
10938,9821184571,1985,984
78552,4515783950,1982,972
78552,4515783950,1982,666
40194,8116911717,2000,42
40194,8116911717,2000,338
40194,8116911717,2000,300
31742,6327138536,2004,955
31742,6327138536,2004,880
31742,6327138536,2004,188
64267,5964296995,1972,582
64267,5964296995,1972,13
59655,59676081,2004,483
59655,59676081,2004,876
59655,59676081,2004,793
29015,6497660618,1983,28
29015,6497660618,1983,182
29015,6497660618,1983,447
73313,3637110507,2005,265
73313,3637110507,2005,98
19557,4388428357,1996,301
19557,4388428357,1996,252
19557,4388428357,1996,553
39703,1460710921,2002,19
39703,1460710921,2002,313
39703,1460710921,2002,412
47130,8249227061,1998,419
47130,8249227061,1998,60
32469,4620667659,1996,397
32469,4620667659,1996,834
32469,4620667659,1996,337
48517,249383286,2001,183
8749,3659963554,2019,345
8749,3659963554,2019,386
8749,3659963554,2019,611
68365,870740257,2023,140
68365,870740257,2023,131
68365,870740257,2023,920
11676,2276899580,1987,669
34528,1031919344,1973,230
34528,1031919344,1973,956
94688,2291107815,2021,110
94688,2291107815,2021,41
98280,1467426271,2018,915
35312,1304795586,1993,806
35312,1304795586,1993,796
35312,1304795586,1993,498
20422,1363224917,1997,716
48709,4273790655,1998,650
77047,5556100821,2005,364
77047,5556100821,2005,710
77047,5556100821,2005,442
43060,7131206033,2006,482
43060,7131206033,2006,277
43060,7131206033,2006,838
80606,8533839783,2002,998
80606,8533839783,2002,135
26273,2004978557,2008,301
26273,2004978557,2008,52
20816,8277877432,1971,210
91792,9327969985,1981,247
91792,9327969985,1981,168
91792,9327969985,1981,2
60248,831764764,1982,247
60248,831764764,1982,847
65312,6764994856,1993,317
65312,6764994856,1993,77
65312,6764994856,1993,791
1731,3301721949,1972,218
1731,3301721949,1972,167
1731,3301721949,1972,503
12520,2634991175,1995,627
12520,2634991175,1995,872
12520,2634991175,1995,539
4266,4026181285,2001,940
69835,4761525029,1994,270
69835,4761525029,1994,550
98598,9607377712,1987,591
65505,8792253466,1985,744
28219,4311922999,2011,405
28219,4311922999,2011,629
28219,4311922999,2011,734
35693,813670954,1977,576
35693,813670954,1977,85
35693,813670954,1977,219
51792,9070814855,1975,612
51792,9070814855,1975,879
83740,3941830164,1985,462
49046,773480335,1973,100
7379,8459416525,1992,460
7379,8459416525,1992,367
7379,8459416525,1992,135
77601,4926974347,1991,785
66647,172567807,1979,505
66647,172567807,1979,20
66647,172567807,1979,961
98557,8021663142,1974,179
98557,8021663142,1974,346
98557,8021663142,1974,120
24953,3676307079,1996,466
24953,3676307079,1996,996
82068,4893214577,1992,495
82068,4893214577,1992,383
82068,4893214577,1992,369
7708,1114475960,1980,97
70289,1476286275,1986,522
70289,1476286275,1986,827
2507,8183226150,2014,357
2507,8183226150,2014,19
2507,8183226150,2014,669
21493,9228019834,1990,32
21493,9228019834,1990,574
