CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,Vendor,ClearingDoc,ClearingDate,AllocationNo
49014,5609260181,1987,119,9vR6,46FD,37598,8696PDEPV6,1997-07-09,8239zbFJD2
51133,4247008335,2010,599,6Rb1,35WA,68757,7932MYFBs5,1985-06-26,0578NGWlz3
66908,7868774536,2010,383,1hh4,79qc,23733,6841QypHX5,2005-10-11,7069TvCtL6
66908,7868774536,2010,541,1oa4,21cg,40052,1889XGPBn0,1974-02-06,1851zSxbg8
66908,7868774536,2010,13,6hW3,46cE,48679,5573uYfcj1,1998-08-31,4034aTZrI3
21739,8029692400,1990,731,3IG6,64CH,10851,1565HUFKG8,2003-07-11,1307bznUw8
21739,8029692400,1990,219,0hz8,89qH,55761,2219FzMep5,2006-01-12,2248LYmsD8
21739,8029692400,1990,339,8lM1,12rL,48070,1124JKGWS1,2019-08-09,3511kWLmw5
44603,5488468381,1973,307,7ib5,13TB,70224,2587QYnsf7,1999-07-09,6142MbwtZ1
18287,8286690054,2021,624,4Vt8,39cW,10328,6325XbLtU6,2001-12-28,7904mwPjY2
18287,8286690054,2021,665,2DU8,75Zr,97745,7379GxJZG4,2005-01-10,7971sSPEN7
27819,6262076665,2013,735,3xn1,94ka,92452,3178SvyiB2,2021-12-21,3782DmjcX8
2202,201173859,2021,529,8eR2,13lp,75607,0952lwJCD7,2002-06-28,0987hzRBc7
2202,201173859,2021,252,8tr8,65jd,49579,6797teElT3,1992-12-19,5552kAYne6
61443,5842592345,2011,723,9VK2,40KU,78565,8539KNAQZ4,2001-05-21,4386CxyXp3
75123,5873195330,1992,48,8hz9,17Yt,39451,0890GRaGV5,2006-12-22,7740ILOOE7
75123,5873195330,1992,341,3uZ7,80ig,77301,2614MVKlK3,2012-03-15,5609KedkD5
75123,5873195330,1992,340,9BD5,95KI,72476,9349wCxkl3,2006-08-01,5542HUaXT8
87626,1848973925,2013,263,9db2,07Ga,91340,0111ohOmi4,2017-10-24,0670WdJok2
87626,1848973925,2013,371,2iE7,94Re,26068,6358kyHhy2,1997-11-17,5855EOTTF5
87626,1848973925,2013,854,8Vd4,66kg,77337,0998ARrqj1,1992-07-06,1332CLsTh6
87481,1802200572,2007,622,0by4,43el,25748,0143VaNzG6,2002-02-09,9484tfAXF6
87481,1802200572,2007,81,0hi4,94eb,8507,7862VBYeO6,2016-06-08,8163VPZys9
59015,1834124168,1986,743,8Cd8,04xM,46857,7558ICqKt2,1999-06-12,6026ZITvI0
59015,1834124168,1986,826,3hD2,20MA,81325,4007UgKxv1,2006-08-17,1744NfFrR6
59015,1834124168,1986,621,0zZ4,96Xf,81313,4717KHDSb5,2010-08-09,8342rQOMy5
40426,4027418902,1977,1,8Hh3,85Er,36328,5088noRSa1,1987-12-05,6875ilchk2
40426,4027418902,1977,918,2zw8,93EA,58563,1454ZqPGe2,1992-08-13,7466PeVIY0
74553,4100905706,1976,877,0OM3,51nN,33499,2914sddPP7,1984-03-10,3008obiTO3
74553,4100905706,1976,895,4AV6,90Mv,48427,0534VWwvz4,1979-07-14,4627iEBYv9
74553,4100905706,1976,957,3PX8,86oN,17224,7303gqMWK7,2010-12-05,3298limbe8
93850,5885107972,1992,947,6bb5,05jo,6231,9119TFfCR7,1975-03-24,6044NQYjM7
93850,5885107972,1992,470,3Sd6,40ya,23197,2019AOloB7,2001-01-23,8188khPlf0
35945,7301835202,2011,909,9yH9,42KQ,73201,3947tokhV3,1995-10-04,0232QrDqe2
27554,9221395934,1977,301,1Jv5,89eo,55503,8441yEYya4,1998-01-17,5927IJNSd6
27554,9221395934,1977,247,7ik6,51pS,27241,8115mgzeo6,1982-10-18,0784haKPJ2
27554,9221395934,1977,261,2jE2,21LG,11999,0091KyVmN3,1995-07-08,7401mTQoE4
20426,326841654,1986,955,3sq7,90NF,53496,6242HTYev6,2018-11-03,8682CkMdx5
20426,326841654,1986,190,1lG0,80PQ,80551,7951PqiFN8,1982-01-29,0951AUCfe6
8837,7073638933,1979,503,9Vg1,56ea,33982,3506jKJuk0,2007-09-22,9161CpoRv7
69526,1300579451,1997,559,0EY0,03KC,47772,7852pTKrC2,1979-08-29,7653lGgHr0
93313,5909195504,1982,454,5HI7,15Sb,80037,3982RgiBp8,1997-05-09,3440ZGuGa4
83060,5519162813,1986,420,8nu9,41gH,14399,4933FzGuJ7,1976-08-21,3181Ruwme8
5598,3266728085,1972,780,1NN0,49wB,25748,6255sQhAx0,1994-05-22,1035IMQiz9
63849,688157153,2010,893,4uv7,51Em,73803,5714IVAeu2,2011-11-03,4600mCASb9
63849,688157153,2010,872,9tN4,27nd,30171,3180YUOdY2,2013-08-18,4445eHqWN0
55850,8993974600,1971,310,9LW1,71Ex,830,9467OLOPx5,1974-05-16,5844rltMh8
55850,8993974600,1971,361,3Th2,55Dt,14489,2280NAYCJ5,2015-12-13,1033gMxFT6
55850,8993974600,1971,712,9Ij1,66xh,39735,5380ObDUt4,2020-12-27,4809ECZaa8
33225,866011394,2024,317,6Zc3,38Ze,3273,5846EFvNy8,2020-10-15,0578wvRlb7
26635,5442104879,1973,919,2yL6,76HK,86587,5520icEaR3,1977-04-09,0349vpSxo1
68701,6029527511,2006,729,9wc1,82it,67447,4563SUbtJ8,1975-05-20,7858AEIPf5
68701,6029527511,2006,598,5zg5,78FQ,70468,9068IkbHW3,1986-09-09,5390zkOAN2
68701,6029527511,2006,794,8ee1,88xN,59285,8817DoPmB0,1993-08-19,5060EbPGP3
4952,3868994109,1981,749,4DM7,41Fh,15570,3857mMBQo7,1976-12-07,8312TczPn4
4952,3868994109,1981,373,2Mb7,66Cg,10279,1333iNcuU0,2006-11-01,3216CWHyA5
49090,8851330429,2018,376,2VE2,84yN,89251,2204gxXaA4,1993-10-12,3184izlrW7
82501,2117271891,2003,759,1dT1,78Jg,76081,7730fMgEY7,1996-07-08,2461SbJfS3
82501,2117271891,2003,677,7QK7,84sM,46510,0833jurnY4,1988-06-04,5687WVBIj7
62862,374625247,1976,618,9Sl0,36RZ,60214,4067ppDkU0,2017-06-21,6704QzfHI6
62862,374625247,1976,370,0LQ1,33yy,49424,0250UYhNc2,2015-09-28,1481NLPdG2
62862,374625247,1976,309,1yp0,00uv,10279,5848VgYUP4,2005-09-13,3197UqzSw9
24092,2095815269,1995,323,4or4,85QI,26050,1154CjDDN1,2018-03-22,1759VkHSp9
12738,6482137947,1992,236,4kG6,46Cj,98404,3569PoCxf0,1987-06-28,4828myuOP7
65344,776042833,2016,513,1sc7,52fV,38206,6872UfQHs9,2006-09-25,7243eBCPn9
65344,776042833,2016,189,5ep7,76LK,76568,1288gMhIt7,1976-02-07,1181fJwdO8
45192,3900483271,2019,142,8qQ5,59Gy,52721,9845opgVo4,1982-07-16,2350ZwPBH5
45192,3900483271,2019,231,9Gt2,28IB,92757,6663MmCpI5,1996-09-17,6863aopWG2
45192,3900483271,2019,855,4YM8,26Mx,47730,2324wfpwm1,2011-07-04,9613xoVSQ5
27691,2623466834,2011,966,3im9,18MU,70499,2887dLgSf6,2023-01-31,0161mxxLT9
27691,2623466834,2011,238,2az5,42bB,97522,1911tVqUS7,2015-06-23,7666kSOFU5
27691,2623466834,2011,479,1Oz9,17CE,460,5614JpPEa9,2022-07-17,9768LkYWp5
50998,1176860846,1970,476,7UV1,69FU,84138,1599doZoh4,1990-10-15,6558ReUUz3
64330,2456114265,1983,449,9mf4,13uY,73352,4820HlZnU1,1972-02-24,1359ooRHa4
64330,2456114265,1983,821,7QB3,50nR,50398,3013CyZwO2,2002-01-26,3839WjRAO1
45494,5088516780,1983,148,3Zl1,76JK,26470,7516OaRbB9,2008-10-26,3416PgStY5
45494,5088516780,1983,342,9hN4,30bj,18622,3592dLARV9,1981-09-11,3612BRYDu8
47858,8982222678,2020,778,3km1,02sq,38244,8095EVuXh7,2004-08-17,8468gfqiC2
47858,8982222678,2020,533,2iI0,29It,68982,7017ZeGEt4,1978-01-31,1874zRNBe3
62805,2954069623,1991,34,9HQ9,71SD,2718,2574SbshF5,2019-11-16,2948VCHJT5
62805,2954069623,1991,64,6oP8,73wN,44343,0383JPDrm9,1993-10-19,3324tXuUp7
62805,2954069623,1991,137,5Jx7,65vD,50882,3723dTJxc4,1990-03-22,0200IkJha0
49788,249247293,1974,22,8Jg2,68gn,6406,1138xKCyg4,1986-11-22,0059Dwswo5
49788,249247293,1974,99,0Cm7,94tc,95148,9950ThUXH9,1989-06-04,3289IvmKU0
49788,249247293,1974,402,7iM6,58qc,34044,5858PMNia3,1978-12-08,6248zkZfV4
97105,7166693478,1986,598,0lG8,37tO,76289,4435Alxdl4,1989-07-17,1768VlEjG3
97105,7166693478,1986,978,5bS8,15MW,92224,4193lCCTT6,2022-09-08,4823rWlUD2
97105,7166693478,1986,368,6vc5,21uI,7025,7783LbFoF7,1984-04-14,2394xFXhR8
61694,9690137036,2023,577,8WV1,77sM,96581,3771nZPcc2,2013-12-10,5760eQvsv0
2938,6973719874,2021,423,0Co6,97xk,97955,6639sqdfa5,1977-03-09,9305cpSCu1
2938,6973719874,2021,345,1Hr4,16sv,49435,3768bNTXi9,1990-07-18,6841yhtZS9
36558,6596505230,2011,578,1rs8,87ps,59764,0619RQXhK4,2000-06-08,1851YnBee5
49368,7042708459,2006,128,1Uz3,22HW,34348,7169ztdWW0,2021-08-09,5297TNYlp3
49368,7042708459,2006,959,5YY2,61pF,41196,7863LlSft3,1977-12-19,8222pVPjB6
49368,7042708459,2006,166,4xl0,46QF,33993,3811QVRuD4,1974-02-27,1001hOFRg6
57059,1333956282,2005,237,9Tl3,61ct,62999,6151Padyv3,1990-01-20,2386eafha0
89792,6584891596,1977,711,1UV3,57ZG,72983,1025srYMr4,1986-05-31,8954kffJj5
89792,6584891596,1977,644,3Ru7,43tT,28194,7581MAvXD3,1974-02-21,0045gnWbe9
89792,6584891596,1977,291,6WK5,64bB,8690,4381JJvCI2,2006-05-03,3101Bzgsq2
41579,129631340,2007,439,0tH1,68ks,8359,8482fJiqJ9,1983-08-23,1439qmQfH5
41579,129631340,2007,30,4WB1,49Qr,69499,2955lCLRf3,1998-02-23,3090THRdy6
59751,7120006678,2022,716,9Ba7,99md,58024,7421bhJrr0,2019-01-02,7472Zxbdi0
59751,7120006678,2022,144,4vK7,54Wa,52499,4143DZcJl0,1991-04-19,2156nYvXx4
59751,7120006678,2022,150,0VL9,21cL,77934,1494hPBjs3,1971-05-22,6991IUXyE7
62799,1683391617,1972,981,2ZH7,68PM,98130,9468cyGUr3,1986-08-07,8777rfOAm3
95112,4813185431,2016,786,9pY5,27dg,42859,2790KzKOq9,1985-12-10,8913Dgais1
95112,4813185431,2016,791,7aD3,48XG,63000,5256suuLv6,1973-04-17,5451ykvAT4
32986,3199747072,1996,356,8Ja9,31rX,3109,1306ikzDC5,2008-07-22,1641xJaDy5
32986,3199747072,1996,370,1go9,39Xi,90681,5708eWVZA2,2003-08-19,3968VUeKO6
98579,3704206420,1978,587,2Kt7,10lM,72014,4687xkguj3,1998-02-26,8853wmZHM9
98579,3704206420,1978,68,9OV0,40xy,27557,4005aVIey9,2002-10-26,3681XmRNa2
98579,3704206420,1978,386,2jD0,45qq,71717,4614gdglq9,2012-12-12,1760vKrkf2
91082,3461339356,2021,9,7UF0,30Zs,44965,6331jWypt2,2005-12-09,9971rXFyl6
62271,8903488496,1982,731,2UJ9,54CF,74336,7483Jmsiq1,1970-04-30,4725mPSrB5
62271,8903488496,1982,330,1Mn8,00bT,25272,5974ayoGm6,1989-09-10,8308JNBrt7
99655,1706690934,1983,723,2zC7,03Kd,86754,9300gSzwm9,1999-03-28,2911HLmsl0
99655,1706690934,1983,432,6JP2,80Gy,56774,4980bBvZM2,1986-10-24,1652GNTpk5
99655,1706690934,1983,505,9GI9,93XG,74473,8406QoEAl3,1970-06-22,1181Wxzzq1
60762,3122623334,2007,492,4UY5,43nC,2757,2237DccnA6,1991-03-24,7744qTQom8
60762,3122623334,2007,304,9Xx2,75FW,84181,0265qNWAB2,2006-05-01,5789vOXFA7
56024,6686360986,2008,374,3NQ1,27vx,34028,8634eCdMP0,2016-09-02,7880BOMWM7
56024,6686360986,2008,996,4Bp4,61tx,13622,8005VfxTL8,1975-01-05,9975KTqYV2
56024,6686360986,2008,800,3CV3,58Hf,27208,4965zibYz2,2004-02-22,6426REGZR4
24593,6458664227,2014,98,8fe1,12HY,99640,0436cVtFk4,2008-10-14,3796fukyv8
24593,6458664227,2014,103,6pC4,57gt,84748,6575CwxKS7,2003-12-02,5433ZKphv4
12242,8897879980,2019,102,3pX4,44LA,50951,0077KyzKU5,2011-05-27,8095XoEwt0
86113,3037731548,2002,731,6bd5,37BB,46898,0148vxwRS6,1988-05-19,5928YhIjY0
86113,3037731548,2002,112,0Mx3,85th,54441,8107nzNlr5,2012-12-13,2434QxnJQ0
86113,3037731548,2002,60,7vy5,10Ar,36171,8115SrrqT8,1982-05-27,2452pELqK6
22839,886162350,2016,662,2WS6,61bE,15149,6491MOQHA2,1973-06-04,2458yhBfC3
22839,886162350,2016,846,3uP5,23Ge,98732,2808GNwOy9,2020-01-02,7321bpACO2
22839,886162350,2016,1,6LV3,33WQ,94746,9558BWRvi8,2020-01-16,9643Tmvrl2
59478,8186575075,2012,79,1PF4,26Tr,94848,1011zVigB3,2014-03-09,7459DoRzu8
59478,8186575075,2012,764,4zZ7,09QP,74415,1581iBMWC7,2006-05-04,6127jWuSg2
59478,8186575075,2012,655,4KE6,30Lg,70224,4052FabiD4,2003-08-23,0472CWPQO2
14657,1686879940,1989,897,6Yt5,89Nl,54665,6344piLRs5,1993-12-03,5085gXfRw8
15546,3656524187,2013,355,8iu7,66dM,99506,2809iijbV3,1994-11-11,1471lpsBY6
36474,2658980076,2005,694,0ox3,72wG,84912,5214ZYrVP1,1982-06-11,9380iHpWJ1
47298,9317286683,1976,209,9bS2,61kd,94807,3425zRFNy8,2018-05-14,9212GXuRP4
47298,9317286683,1976,903,1IA6,20lK,2932,7946kOQPk6,2018-04-15,0297UjPKB6
10510,8850230183,1990,624,3pY3,95nP,87164,0604CdEmJ4,1996-03-07,8964sCilZ6
10510,8850230183,1990,824,1vt2,39eq,62415,2738XnGTy4,2020-04-24,5060KAlEC8
99502,4532648261,2020,865,0km2,45SX,60158,6657cUOCU1,2008-12-25,9511QWNlV1
97999,1021204215,2004,76,9St5,36mk,42454,2342eWowL9,1999-07-30,0115DgWuh6
50,707104456,2000,165,9VO4,35ME,83623,4509PxYSQ6,1979-11-15,4964KazbR5
50,707104456,2000,479,6UT0,37lM,9534,5823MRopB9,1986-09-20,3712nSVVG3
58647,5619345857,1986,851,2dE7,75OF,21617,3049tgPsl7,1972-03-03,7671SnSpC7
58647,5619345857,1986,560,6gm4,93Sp,97945,7155YGMrk0,1981-12-03,3368alWes7
58647,5619345857,1986,130,3dy9,77Hd,27312,1122QVePC9,1973-05-13,1914Hbneg2
18264,9242692083,1997,667,1al5,98QJ,18608,3711JlmOp9,1974-07-08,1351CcoOe7
18264,9242692083,1997,309,1DE3,80ZO,8341,4431gitQP2,2004-07-12,7673lntSV2
51199,417139003,1975,239,4He3,79lA,58525,8458NNiiC9,2015-05-17,0419ayELb4
11930,2034859774,2007,892,4OD4,25pV,3156,5238OYISo1,2007-04-28,1468HhrxI4
35496,2942431572,2010,991,5NS2,52Um,74621,9480mGTDm2,1986-06-20,0407TLdKp5
89791,4102391718,1977,313,8EL3,63uP,35426,4592MUCal5,2000-04-23,4476jJsbz9
14380,8795671928,2014,173,3Vi0,22tN,15618,1440mZfYZ8,2019-04-13,5857rNLmI6
14380,8795671928,2014,252,0vn7,19SK,32123,5999HBXVf6,1990-02-13,9714JDpsC0
62462,6536674724,1971,341,7FK6,23KW,17519,1673BnWOw3,1985-06-15,3017MVEwu7
62462,6536674724,1971,43,2dy4,20aA,98995,9110exrXj9,2010-02-08,1277GvLVa7
96731,4403999099,2022,293,8lu6,85Bs,99828,6989YVazS3,1987-08-12,6574IoFaw9
12589,3072782953,1978,277,7OH9,15bS,30630,3058tpXqD1,2018-10-06,7595pOoCz1
11963,8458031479,1977,150,8vA1,99le,14489,3915SaruH7,2007-04-22,8402JzxuC9
37910,5393304682,2013,414,0Fi4,46DY,81783,9586COQwR9,1987-01-12,6202mMXzt4
58109,8907273649,1979,982,6Xl8,09os,29171,3762AgYjS1,1985-07-13,3759NtsHc9
58109,8907273649,1979,940,7lm2,83bJ,30424,4749uhcRc1,2011-01-01,3141hThtO9
50639,7074825341,2006,940,0XG9,69oI,89003,6261MdwTP6,1971-06-20,4135PJUWR0
50639,7074825341,2006,473,5RA3,69gt,20205,7642qeWrZ2,2016-06-05,7669heYpY3
49308,8407804616,2017,816,9Pt3,47Np,29358,5610uksgl1,1992-05-30,9789VmxiY5
49308,8407804616,2017,377,6Ak4,89QR,90510,8194sWADG9,1989-04-08,9480CiHrc8
40005,5497383905,2023,417,0lV1,92yA,9965,3259aTzhY4,2000-07-06,0054NcxUC3
40005,5497383905,2023,164,1ex8,03aP,20096,9768FwmsC4,1972-07-30,3129TSFwM4
40005,5497383905,2023,582,3JC5,77js,50413,6218zCNaF1,2021-03-19,2940RHyIG4
29094,4933148381,1976,140,4qk4,46bs,36602,2470NNlMB8,2016-12-29,1049FNthV5
29094,4933148381,1976,691,6GY7,26Va,31213,3179TtPxN8,1992-01-14,5618uOrDM1
12962,4137937515,1977,215,0ZH8,23qd,25977,8690Yjmcq2,2010-03-16,1476AYzGh4
93871,7056225089,1973,407,6eb7,68go,78825,6338xpahp6,1975-07-17,0091VCMlh5
93871,7056225089,1973,983,1dy9,38Ae,43201,7057FfHKO1,1992-08-21,2876expKH8
84630,5725577051,1978,740,1oH2,47CY,3433,5994RWcJV1,1975-10-12,7631SUtih6
84630,5725577051,1978,752,8lo4,28DB,94230,3084kggKu9,1991-03-01,4985SONkP3
84630,5725577051,1978,473,4LW4,49aF,11122,6452wvYoi4,2020-10-19,5453JoKDW0
58301,1327643490,1977,31,1vH8,39iX,9237,6815Yydwi0,1987-03-17,3460IvTHP0
58301,1327643490,1977,771,7EF7,50AS,74877,0293dZbYx4,2002-07-01,4955cRyTO3
55075,6704302470,1988,681,9Ti7,52zV,10279,2056sFrRr6,2021-02-05,6498bCuCE2
13727,6545041427,2012,375,8YO7,45EN,3591,9506snoUj3,2010-08-23,2069EeZwM3
94882,8685664164,2001,24,0nL6,79Gs,64796,8677EvMeT2,2022-05-04,4504WZWFp0
94882,8685664164,2001,351,4xq6,33pL,12120,1218mQiUi5,1997-06-23,8268gOJFB4
47502,7909189787,2021,636,8uI2,43Xo,95044,8551pOsZl1,1973-10-13,8835UZeJt1
47502,7909189787,2021,603,6cE4,11JI,73764,5327vmbdj5,2004-09-28,1110DuWiL3
84368,9357979428,2011,215,0tC8,61Eq,40688,0694cKays7,1972-03-11,7697HADEb5
84368,9357979428,2011,441,3kR6,51uk,72483,5399OZitV6,1972-05-10,2318IxKPM1
79362,3199952452,2016,148,7Lf3,53Sw,52986,7229eLfGh2,1984-03-17,0930DtwmD9
79362,3199952452,2016,202,0Jy9,50gd,33311,7795ASdgM5,1993-04-06,5676KIGxs5
79362,3199952452,2016,554,7Ck4,71ck,52543,2042mPWUP5,1990-07-19,0243dXQMW1
77026,9544705554,2013,936,5Hu7,75jw,41279,9367mrEkE8,2000-02-19,0304nBkwY9
77026,9544705554,2013,264,8MX7,33lp,99904,3057CWHQY6,1982-12-11,0632QUnue7
76583,8519071911,2015,124,1Zm1,34uE,37883,2505jZGhF7,2019-01-31,1426Esrrb5
76583,8519071911,2015,571,1tr9,03mk,68591,8303BqkkW9,1984-09-02,6138Eszxx0
33241,5952790214,2010,241,5GL4,75UH,55481,9439bYSOn5,1990-11-24,6363TwcXc4
85101,644957197,2000,272,3AL7,09gv,26559,1712TmAAF3,1990-04-23,2511RjIiv2
85101,644957197,2000,824,2Gj7,91Yv,60156,4497LdvYg1,1970-07-01,0762MyOct7
73612,6521609181,1987,838,3kz0,00CU,67011,0467qvPrf5,1971-11-28,0406VLJne9
73612,6521609181,1987,91,1uU3,35Jj,41482,1145NTJif8,1997-07-12,3472JBKSz2
31459,1038633385,1984,891,5hL9,13ZX,42022,6522AmPwC7,2005-02-18,9983SELHQ2
31459,1038633385,1984,90,1nK3,77HT,40613,6733TtOXJ2,2023-12-03,0426iGvXe8
31459,1038633385,1984,109,1CX0,79kK,39872,8897MHIOL3,2001-03-03,4729khTsw2
8706,73102878,1992,990,3lR3,65eZ,17431,3177BIMjX4,2007-08-14,4887VprQm2
30928,6761217456,2022,90,2CP8,10Ur,81343,7891JAMWn8,2017-02-21,7064mPQDV1
30928,6761217456,2022,400,0tt4,04Cs,57123,5159fphoV1,2022-05-06,6698APbKr8
61047,390388942,1998,407,6ax9,11Zq,93407,1888fVNAt4,2002-10-25,3488DkxnA8
61047,390388942,1998,462,4IM2,14Ls,169,2057rMPQg5,2001-10-25,9302XRZSH4
82751,6891020863,1985,880,4Xq0,89nj,11477,2168UwKSp1,1974-06-11,2671uGzUj8
82751,6891020863,1985,673,2Yg8,22VG,68116,8826NWcLS1,2016-12-16,2342RmMtV8
82751,6891020863,1985,537,9cl5,95vM,68647,1741RVTca4,2022-03-02,7652NxzUO6
44182,489726111,2007,74,4Bw8,66fh,17328,2056DrqsW5,2002-08-20,4652hlSoO9
44182,489726111,2007,670,1Yv8,08Cj,73987,9823uOPJJ6,1978-05-31,6928zazqs5
44182,489726111,2007,271,0Bs2,56aj,87826,6518CsEhm6,1992-11-28,1173QfdWC3
22122,9642022267,2008,993,3uP9,08Za,87639,0848JqqRO9,2001-10-04,3246MosVC5
22122,9642022267,2008,321,7dr1,33mz,1343,9143eeGSP3,2022-02-16,2064BycEy2
8181,5627205829,1980,334,0Pz8,44FU,5471,1946qnMUi8,1974-03-22,5281mwjEf6
20655,9672526774,2003,202,1Yb8,47zh,28008,3675Wyhkq9,2017-07-19,9595RwgUV4
20655,9672526774,2003,785,4EP2,64sI,46134,6674gmoBF0,1986-07-13,5418qJwon9
20655,9672526774,2003,729,2UZ7,08jt,79526,9251AVBMi3,2022-08-03,9780FxIhS6
87714,8627976727,1994,821,5hk9,70FB,32184,3066hTBey3,2004-09-28,7089MoXtD8
87714,8627976727,1994,744,4vK1,18vL,51183,4868vGfns0,1987-05-10,0360QjzVK9
33063,6260303678,2008,788,6qq9,84HC,44494,9271VWDDi5,1991-08-04,2303TikkA5
33063,6260303678,2008,167,8Lp2,49az,12558,7964JbqFq8,2017-10-22,7675iHDzo1
12289,883630345,1984,58,4IZ8,44DC,14110,1332HcNRg7,1995-02-04,5884Swnqg7
12289,883630345,1984,78,9NX4,77iQ,32517,1254BaEnt0,1991-03-21,6702qGOoM3
96751,8109119662,1973,116,4fz4,02oU,27023,9482RKqwe3,1981-08-01,6755oATGI9
12996,5532106140,1983,286,2ei5,47rz,20816,9719uJKcz9,2003-09-25,3239rbWWG4
65130,1297190109,2002,228,0pi9,32RQ,95331,6089uQvRS7,1999-06-13,0073rOieg2
65130,1297190109,2002,458,0KW7,05oG,18099,4757WTqSC4,1998-04-25,8754tZKVk9
65130,1297190109,2002,174,1zD7,18mT,88742,0813rCGEK6,1974-03-07,7637fhgbc2
88656,9332257149,2020,983,9yu4,41Zy,98639,7100jMEsG3,2020-04-15,5761kHorM9
88656,9332257149,2020,766,7sO0,94MW,36276,2174DRwOG4,2005-09-10,1859IgRVl4
36332,1614688648,2013,35,7wm5,29ME,15130,3342kVWRF2,2000-03-19,6507fQBol8
77137,7647430454,1991,90,8Jm3,23YP,46975,7727BejPN8,1990-09-23,4198mIbJM1
77137,7647430454,1991,984,5Gv3,69hJ,25989,7401brPBV2,1996-09-23,9141CIGJh9
75848,9422786246,2011,81,4cx0,11jR,66314,4934SjZjr9,2017-06-10,2248oCFrm9
75848,9422786246,2011,14,4KJ2,20Td,56892,3971abqbq0,1982-07-11,1444opWOG7
75848,9422786246,2011,264,8Tq2,92Hy,5123,9318qoAKZ3,2008-06-05,2768aOBgD1
23758,745442256,2022,144,9kQ5,94Do,51934,4971dqNdb9,1985-12-10,2027kPVmP3
23758,745442256,2022,598,4en1,30Xf,22231,5850oDzoY0,1998-09-11,3707kjTxz3
23758,745442256,2022,293,0yA4,94zT,95569,8390YbMBq7,2001-10-24,8063WOynZ3
46903,6531516154,2005,426,2AP7,98vu,57975,1163cwRRF5,1980-12-05,5469rgyHk6
46903,6531516154,2005,14,0jc0,27Fo,47881,4655qxMpV7,2010-05-26,6813bAEPU0
34179,1391308755,1978,30,4vi9,77rH,49766,9047XYwZf7,2000-08-30,4277UQiSA0
34179,1391308755,1978,967,5wa4,72LX,76389,7196NnGCi7,2009-04-18,2586jEOzm4
36644,558866317,2015,397,2ed7,42Qs,68951,1983bLwjl1,1979-11-09,7038PMTHD5
36644,558866317,2015,500,2XF8,59GD,24427,5999TonNF9,2014-09-09,6381CLQZl0
9397,771622645,1971,634,0rn9,26vw,83065,4537LSqxs0,1999-06-11,6189ChuYP0
9397,771622645,1971,538,8VH2,37Mm,16523,5815wQuwa6,1987-09-21,4742rsSUa0
9397,771622645,1971,201,0YE7,33eb,77828,5790hUXUl0,2000-09-18,4398OdNAe6
75997,3201815494,1995,651,4KX3,01us,98149,9038AbzRR8,1992-02-18,7900Nyhie1
75997,3201815494,1995,753,2wj9,19OG,7789,7531obsYF8,1973-03-12,5482KrorT4
96065,9240189119,1976,425,2zx4,21vD,61043,3050VaMUQ3,1993-03-07,0209pGoDD4
96065,9240189119,1976,331,1oZ1,68iV,43250,2454XXVDU9,1979-10-20,8718zGvQE2
96065,9240189119,1976,499,8un1,77ct,30375,3670kHlZL6,2011-02-27,1380hqUXN0
87213,3823833878,2018,612,3hG6,10RJ,74258,5416HcWrF0,1982-10-01,0610XYRLO3
57115,8425960097,1971,272,4uc0,02vm,78857,2964XfQcl5,1993-07-23,3871jocoy6
57115,8425960097,1971,455,7qr7,92jp,2117,7054khuFz2,1970-11-19,5501XURRj6
80880,2333265743,1978,633,1qG7,49kc,7638,2980fujSB3,1991-04-11,3805CSCES7
4389,4585849499,1972,952,6Gb1,24Si,69756,7132qTwWv1,1997-08-03,2437TetHn4
4389,4585849499,1972,111,8Ii0,75IR,11202,0396pnGnx1,1986-06-12,7705ScQgQ1
4389,4585849499,1972,862,0Oe8,88qK,13348,4268IZEEf7,1988-08-05,3230KpXKL3
51553,8478357039,1991,802,3pq2,85Rz,72398,9876hBUAe1,2004-10-07,1679ZWxeG7
51553,8478357039,1991,422,4Cp3,82vW,5780,5462jlYTD0,1984-12-01,2520UMNMI7
51553,8478357039,1991,491,0ni2,39eq,45782,0918UCsBk2,1995-10-20,3841KDKXO5
75846,1410847358,1997,549,6BV8,02gB,43247,6691zVIJy8,2018-10-16,6238bwAWy7
75846,1410847358,1997,294,1Rx2,75GS,9197,3650hbooY4,1982-05-16,0766kiHcm4
16722,866524240,2019,131,2dF1,05VS,62308,4413pDzPe4,1999-06-08,3779fHpvQ6
16722,866524240,2019,137,9nh3,39Mi,76861,4923KiPxw2,1971-09-10,4476fMnpx9
1665,1768246060,1975,32,0uY1,35AF,76976,9069mWQsZ4,1970-02-16,9635UUxzt2
1665,1768246060,1975,16,1sm7,79Ih,23598,6058ZQnAt2,2011-08-25,7180klLmz5
92242,1335450799,2020,107,3ab0,05jh,531,0151zLfPP9,1980-04-18,8857ZnZfq5
92242,1335450799,2020,556,5lq4,35fx,34679,5062IAfaH4,2012-03-25,8731XuWLX3
92242,1335450799,2020,303,8YG3,95UB,71929,2260gwWoM3,1999-03-25,2164BJpGV5
84984,2954275379,1983,275,3Vy5,99vB,78959,3375VpqxN4,2000-09-10,4994wuLYZ1
84984,2954275379,1983,613,9pY8,93tg,39974,6457QihfG1,1987-03-02,5813KZUjQ8
