CompanyCode,DocumentNo,FiscalYear,LineItem
18973,8648435574,2011,788
18973,8648435574,2011,16
18973,8648435574,2011,191
82020,9170132019,1973,669
82020,9170132019,1973,812
82020,9170132019,1973,945
1731,7945979880,1995,195
1731,7945979880,1995,840
1731,7945979880,1995,277
18973,3476603853,1979,334
41596,3371874703,2012,28
46335,7373778784,2019,485
47020,4454456177,1974,462
96532,6041812274,2022,169
96532,6041812274,2022,243
96532,6041812274,2022,206
37853,4810323932,2019,562
37853,4810323932,2019,662
37853,4810323932,2019,174
417,1664181789,1984,768
39905,5118264492,1991,898
39905,5118264492,1991,755
40457,9913163626,2015,340
47620,308618315,2024,752
64468,1058121283,1988,547
115,5646857088,1998,554
115,5646857088,1998,99
115,5646857088,1998,316
91958,7181249500,2016,282
45470,8927484408,1995,924
45470,8927484408,1995,361
69470,4445254830,2023,645
69470,4445254830,2023,638
19846,831424230,1985,227
80087,9044658141,2009,974
80087,9044658141,2009,958
56296,6044899596,2020,226
56296,6044899596,2020,602
56296,6044899596,2020,345
85048,2975961149,1999,249
85048,2975961149,1999,708
85048,2975961149,1999,793
16697,1837630735,2008,357
16697,1837630735,2008,405
16697,1837630735,2008,6
34841,881001381,2002,258
34841,881001381,2002,118
94399,957499481,2005,410
94399,957499481,2005,465
94399,957499481,2005,614
13668,6548133045,2020,731
13668,6548133045,2020,112
41084,2960924122,2005,738
1532,5555838648,2002,233
1532,5555838648,2002,405
1532,5555838648,2002,818
55091,802454590,2024,280
55091,802454590,2024,137
55091,802454590,2024,884
73315,5311516752,1994,96
73315,5311516752,1994,106
73315,5311516752,1994,645
56239,7512218647,1977,101
56239,7512218647,1977,370
56239,7512218647,1977,16
74433,3962364451,1991,406
74433,3962364451,1991,222
74433,3962364451,1991,377
27605,2311478818,2020,236
32233,5373778721,1971,951
32233,5373778721,1971,380
32233,5373778721,1971,882
40400,1385992822,2014,212
40400,1385992822,2014,276
71058,8022477163,1988,871
71058,8022477163,1988,147
71058,8022477163,1988,368
91366,541834406,1982,989
91366,541834406,1982,954
25357,4740765812,1977,895
82230,4790105375,1999,377
82230,4790105375,1999,701
23334,6792321941,1979,919
49715,7901679960,2005,144
49715,7901679960,2005,996
49715,7901679960,2005,469
7067,4927262237,1976,941
99164,7220822381,2023,728
99164,7220822381,2023,409
53950,8509873853,2024,363
77801,236396732,2024,571
77801,236396732,2024,414
77801,236396732,2024,852
63271,4666598641,2012,360
63271,4666598641,2012,225
63271,4666598641,2012,522
14657,478760932,1996,466
14657,478760932,1996,938
11997,4023056746,2024,800
32247,9835658346,1983,400
40650,4099448766,2008,693
40650,4099448766,2008,835
40650,4099448766,2008,248
24388,8741833165,2012,482
24388,8741833165,2012,281
88513,9569996630,1989,933
88513,9569996630,1989,258
88513,9569996630,1989,540
62448,4741355036,1993,777
62448,4741355036,1993,897
36737,9259645550,2011,737
36737,9259645550,2011,361
36737,9259645550,2011,187
68289,913647193,1982,397
68289,913647193,1982,655
68289,913647193,1982,896
973,8237774262,2001,597
973,8237774262,2001,225
94409,9351503590,2017,424
69928,575189860,1985,729
69928,575189860,1985,497
69928,575189860,1985,202
91433,498441467,1991,255
2953,231055232,1985,536
2953,231055232,1985,661
2953,231055232,1985,470
13560,2046702268,2018,893
3563,9004859129,1978,866
3563,9004859129,1978,414
3563,9004859129,1978,977
53786,7683092481,1978,631
53786,7683092481,1978,409
4743,17761227,2000,785
4743,17761227,2000,121
4743,17761227,2000,443
75332,2106342594,2022,198
75332,2106342594,2022,268
11667,3298037975,1986,120
11667,3298037975,1986,150
27960,9524246616,1988,566
27960,9524246616,1988,978
27960,9524246616,1988,17
17154,2742709699,2010,833
17154,2742709699,2010,886
24242,6769189789,1989,583
10987,6782961483,1975,628
10987,6782961483,1975,179
71101,8704875592,1986,532
71101,8704875592,1986,166
15530,3311215381,1983,146
15530,3311215381,1983,665
32228,7650529909,2014,386
97736,5482032687,1985,136
97736,5482032687,1985,684
68289,9770642467,2019,45
94975,7322159478,2007,904
64067,6703857317,2014,797
64067,6703857317,2014,268
64067,6703857317,2014,335
96532,922374317,1999,345
96532,922374317,1999,419
29454,5763654849,1974,584
29454,5763654849,1974,210
96065,1936912813,1980,145
96065,1936912813,1980,943
30478,161641388,1993,93
30478,161641388,1993,629
30478,161641388,1993,505
56834,859709737,2015,362
21346,9081556992,1982,580
4359,5194635698,1986,134
4359,5194635698,1986,520
12218,6533320229,1989,415
12218,6533320229,1989,871
12218,6533320229,1989,671
69092,8211361850,1995,645
87682,7807963780,1970,981
91777,8673540299,2006,511
41777,2672866823,2016,518
99132,7393410666,2005,637
99132,7393410666,2005,412
87005,7338283224,2024,107
87005,7338283224,2024,461
43688,9805309083,2011,684
43688,9805309083,2011,316
81625,4359256564,1977,222
81625,4359256564,1977,520
81625,4359256564,1977,363
45964,9123511972,1980,644
45964,9123511972,1980,170
45964,9123511972,1980,755
62045,8405219587,2009,220
62045,8405219587,2009,219
62045,8405219587,2009,434
27056,8237495284,2006,555
27056,8237495284,2006,150
27056,8237495284,2006,256
87488,3095209107,2001,479
41574,4819990880,1992,691
41574,4819990880,1992,984
4573,3887652279,2015,113
4573,3887652279,2015,989
4573,3887652279,2015,632
78791,8769602311,2013,759
70004,3188080467,2011,445
70004,3188080467,2011,74
70004,3188080467,2011,983
91388,5341428995,1991,711
91388,5341428995,1991,621
36411,2538704556,1989,374
36411,2538704556,1989,505
36411,2538704556,1989,998
34895,3322432143,1974,467
47512,5622386902,1977,314
32512,5583614837,1980,975
59259,6592798308,1991,10
79059,165396341,2008,405
79059,165396341,2008,964
82437,4319367059,2008,730
82437,4319367059,2008,76
31483,530077959,2012,250
31483,530077959,2012,463
31483,530077959,2012,381
35038,7534972684,1984,373
35038,7534972684,1984,326
35038,7534972684,1984,131
26213,6717507920,2014,404
26213,6717507920,2014,85
84657,4829725193,1988,937
84657,4829725193,1988,318
84657,4829725193,1988,818
36415,5141143670,1981,931
36415,5141143670,1981,99
89699,8587588799,1990,553
89699,8587588799,1990,357
54955,5068006044,2008,938
33392,9859012734,1993,376
33392,9859012734,1993,950
4355,5425033702,2018,544
4355,5425033702,2018,784
4355,5425033702,2018,369
13158,1786853787,2024,340
13158,1786853787,2024,952
79887,4997787457,1975,747
79887,4997787457,1975,516
79887,4997787457,1975,136
99558,1436802892,1983,763
99558,1436802892,1983,729
4908,4808632518,1997,695
4908,4808632518,1997,932
4908,4808632518,1997,9
69835,697885203,2008,268
69835,697885203,2008,16
51347,3055229457,2022,515
25662,6584858817,2006,497
25662,6584858817,2006,670
35180,8547413542,2021,904
35180,8547413542,2021,425
90968,6745985546,1970,752
90968,6745985546,1970,755
27644,7428558070,1999,158
27644,7428558070,1999,9
94463,8113254071,2019,196
65505,8623234317,2010,345
65505,8623234317,2010,419
65505,8623234317,2010,685
49577,9959320323,1974,444
49577,9959320323,1974,588
59930,3904105774,1989,682
59930,3904105774,1989,513
59930,3904105774,1989,665
59823,3879448426,1989,394
59823,3879448426,1989,947
59823,3879448426,1989,326
75064,1082191327,1986,90
75064,1082191327,1986,760
64822,3622622997,2011,426
90751,1452352894,2005,910
90751,1452352894,2005,23
99747,6904032203,1971,776
70208,1813940524,1995,97
40302,2526445247,2005,32
40302,2526445247,2005,612
93124,2820615449,1992,247
93124,2820615449,1992,655
93124,2820615449,1992,965
95667,4397349224,1981,621
81236,5498171375,1987,739
81236,5498171375,1987,291
70635,4633078481,1972,829
70635,4633078481,1972,386
58109,8582774556,1993,594
58109,8582774556,1993,201
24055,204997553,1988,122
51911,7664748565,2008,14
87425,8109736729,2021,849
80469,8342827083,1991,444
80469,8342827083,1991,509
65218,5817117297,2012,83
65218,5817117297,2012,803
73558,228510210,1999,905
73558,228510210,1999,49
73558,228510210,1999,377
11010,9490509538,2013,534
11010,9490509538,2013,966
11010,9490509538,2013,984
55362,7377453359,1998,206
55362,7377453359,1998,868
55362,7377453359,1998,721
60482,4290118730,2008,377
60482,4290118730,2008,914
29941,9352458347,1991,307
29941,9352458347,1991,203
60259,6582329125,2021,19
60259,6582329125,2021,233
60259,6582329125,2021,631
90676,1425811299,2021,300
90676,1425811299,2021,135
84576,1829293979,1972,680
84576,1829293979,1972,878
84576,1829293979,1972,14
19564,4808291715,1977,532
19564,4808291715,1977,138
94826,4468901212,1982,505
86120,457511667,2005,941
86120,457511667,2005,279
15936,231196309,2015,276
15936,231196309,2015,813
40152,5232577625,2002,471
34998,7419257304,2022,320
34998,7419257304,2022,114
22329,218340362,1994,82
58519,8403620871,2020,634
58519,8403620871,2020,544
58519,8403620871,2020,300
59678,7640661072,1990,726
87298,3348116777,1980,865
4930,2564721462,2020,933
76191,4535513061,2004,419
77990,5767795614,1989,682
77990,5767795614,1989,169
77990,5767795614,1989,934
85946,3653064007,1982,24
78832,9748417685,1971,699
461,6407713054,1973,252
98057,8565650338,1980,899
98057,8565650338,1980,552
98057,8565650338,1980,488
75532,1926724443,2012,634
90722,6859934527,1988,419
63827,6707818705,2009,704
69261,2085742861,1973,997
69261,2085742861,1973,114
67642,1108871948,2012,450
67642,1108871948,2012,137
67642,1108871948,2012,140
96090,8587676062,1970,518
96090,8587676062,1970,627
96090,8587676062,1970,115
88963,4422753454,1996,356
88963,4422753454,1996,685
86129,256095700,2011,43
86129,256095700,2011,840
86129,256095700,2011,487
35154,9784481679,1978,370
95260,8410803167,1977,828
70143,9369302458,1991,976
70143,9369302458,1991,697
23300,2856916032,1995,84
23300,2856916032,1995,769
23300,2856916032,1995,162
49733,4809748071,1988,823
49733,4809748071,1988,548
84684,484321356,2006,238
84684,484321356,2006,792
97589,6825637204,1975,115
97589,6825637204,1975,296
97589,6825637204,1975,921
43693,3350469284,2009,267
43693,3350469284,2009,871
87266,4633440071,2013,939
77616,3628497822,2021,44
77616,3628497822,2021,805
77616,3628497822,2021,175
58150,1087271360,1994,330
58150,1087271360,1994,159
58150,1087271360,1994,658
33575,5473113111,1994,522
33575,5473113111,1994,817
33575,5473113111,1994,700
95183,6238727325,1978,225
95183,6238727325,1978,453
95183,6238727325,1978,292
64796,4070376514,2003,439
64796,4070376514,2003,537
64796,4070376514,2003,658
33470,7337120673,2016,672
31835,6184403128,1999,313
31835,6184403128,1999,899
98350,9846131601,1976,241
98350,9846131601,1976,113
98350,9846131601,1976,445
26437,7767419151,2013,52
26437,7767419151,2013,198
26437,7767419151,2013,797
11045,8582302599,2002,487
11045,8582302599,2002,321
913,6830609426,1980,736
913,6830609426,1980,577
913,6830609426,1980,481
9795,8580175114,2012,440
9795,8580175114,2012,704
39200,9732250098,2002,530
39200,9732250098,2002,354
39200,9732250098,2002,199
37178,5784359338,2013,890
37178,5784359338,2013,138
55198,3515817211,2012,644
63827,1699116483,1985,824
63827,1699116483,1985,395
77146,9364657484,1995,468
22435,2419403502,1980,655
35102,130626848,2022,359
35102,130626848,2022,33
35102,130626848,2022,441
10948,5973227699,1976,290
3067,5176064430,1986,533
3067,5176064430,1986,910
43666,5591299747,2020,484
10948,8783510187,1973,25
10948,8783510187,1973,428
72443,2096836421,1981,546
72443,2096836421,1981,661
17602,8135938679,2012,716
17602,8135938679,2012,916
17602,8135938679,2012,830
11032,4540922831,2023,746
11032,4540922831,2023,678
96633,3202348846,2021,678
96633,3202348846,2021,886
91777,6482360728,2006,177
91777,6482360728,2006,503
39167,2255541868,2018,879
39167,2255541868,2018,248
39167,2255541868,2018,297
76308,2079321342,2003,578
76308,2079321342,2003,553
86529,8802943538,2009,634
58919,617517173,2014,438
58919,617517173,2014,497
68076,2505810932,2024,29
45735,7563572643,2007,657
45735,7563572643,2007,540
45735,7563572643,2007,662
2553,6496635019,2002,298
88605,8178824873,1977,95
75957,4787955616,1997,57
75957,4787955616,1997,434
39550,7981809931,2001,388
7808,6368700736,2015,164
21327,7559750854,2001,443
64752,7938178826,1988,958
68464,9075995096,1998,356
97182,5592688765,2018,999
97182,5592688765,2018,581
91625,1134691669,2004,355
55678,4370792616,2011,561
55678,4370792616,2011,10
34936,1600719492,1987,639
4286,2443196849,1972,517
4286,2443196849,1972,668
60582,6741723664,2002,593
89141,2094493776,1986,829
89141,2094493776,1986,761
89141,2094493776,1986,28
99340,8604576670,1978,614
99340,8604576670,1978,358
99340,8604576670,1978,245
87667,3095796541,2006,837
87667,3095796541,2006,978
89162,8054265915,1990,748
89162,8054265915,1990,515
99527,8498088402,1994,628
70830,6665018867,2016,459
69085,5313576938,2017,748
69085,5313576938,2017,810
69085,5313576938,2017,829
91171,8781748054,1976,5
97669,8876199176,1986,563
28227,7169175017,1977,459
28227,7169175017,1977,628
38769,272824196,2024,787
49312,532922498,1993,913
49312,532922498,1993,92
75200,1471605288,1982,141
75200,1471605288,1982,187
81637,2813331869,2003,393
81637,2813331869,2003,563
22053,6503813925,2014,785
22053,6503813925,2014,799
25405,2552186354,1985,286
85742,5984867779,2008,447
85742,5984867779,2008,711
92277,5073839219,1994,519
92277,5073839219,1994,454
92277,5073839219,1994,745
40896,8634133092,2015,732
40896,8634133092,2015,374
40896,8634133092,2015,770
95844,1918679532,1973,856
95844,1918679532,1973,605
95844,1918679532,1973,168
37731,2135566599,1971,113
37731,2135566599,1971,332
64765,9830179235,2024,728
64765,9830179235,2024,623
31749,1511555478,2020,832
73135,3401365908,1998,608
73135,3401365908,1998,395
73135,3401365908,1998,9
30605,5371591882,1990,624
30605,5371591882,1990,499
81374,7430285557,1982,848
52651,5025720686,2002,982
52651,5025720686,2002,418
52651,5025720686,2002,604
49972,7335890607,1971,805
49972,7335890607,1971,301
49972,7335890607,1971,723
81625,1030205742,1995,698
81625,1030205742,1995,940
81625,1030205742,1995,871
23,8920513313,1977,572
23,8920513313,1977,475
56265,9710383,2018,741
56265,9710383,2018,730
56265,9710383,2018,701
63787,2242695799,1999,257
63787,2242695799,1999,791
28434,8374243793,2022,323
28434,8374243793,2022,482
65663,3323465035,1988,533
4919,8102695802,1999,134
4919,8102695802,1999,876
7382,556263423,2009,845
99179,9531201286,1979,314
99179,9531201286,1979,334
66500,444478630,1982,239
66500,444478630,1982,675
66500,444478630,1982,905
18919,417342095,1981,504
18919,417342095,1981,286
18024,768931001,2011,150
20300,5345823695,2022,925
39407,4579676951,1981,691
39407,4579676951,1981,6
39407,4579676951,1981,749
2883,4160723770,1979,577
2883,4160723770,1979,279
67296,9551641630,2018,496
440,3341852415,1981,132
440,3341852415,1981,398
440,3341852415,1981,518
8759,920442366,1971,255
8759,920442366,1971,479
14907,150411537,1971,796
14907,150411537,1971,402
76983,762521333,1981,277
14572,5264911731,1982,42
14572,5264911731,1982,798
99096,8465349733,1992,683
99096,8465349733,1992,905
26933,1311491283,1985,894
636,8774378304,2001,852
636,8774378304,2001,784
56114,5332218181,2002,217
57868,9280540610,1983,256
64929,5898502909,1976,485
64929,5898502909,1976,371
64929,5898502909,1976,67
30277,2949260527,1972,177
30277,2949260527,1972,469
30277,2949260527,1972,760
33081,8826682076,1991,555
73019,7777242457,1988,833
21026,8239579575,2008,730
27559,1302593686,1979,650
27559,1302593686,1979,109
73315,8956084623,1978,822
73315,8956084623,1978,453
73315,8956084623,1978,779
34084,3372487527,1997,908
34084,3372487527,1997,992
65241,1100925201,2014,361
53827,7187354921,2006,612
53827,7187354921,2006,697
53827,7187354921,2006,309
61168,3920694628,1997,252
61168,3920694628,1997,138
88028,9124963181,2017,316
88028,9124963181,2017,539
88028,9124963181,2017,288
64424,5246901995,2008,440
64424,5246901995,2008,28
51318,2871832410,2017,583
70796,1182243327,1988,572
87841,5871961566,1983,121
24190,5579527657,1982,205
95291,8291373653,2002,978
95291,8291373653,2002,691
95291,8291373653,2002,338
72953,9669697524,2006,420
72953,9669697524,2006,429
72953,9669697524,2006,222
46460,8214688743,2001,214
46460,8214688743,2001,135
46460,8214688743,2001,34
3867,1679234204,1980,273
3867,1679234204,1980,79
90612,3813192398,1986,208
11589,4160612749,1994,674
11589,4160612749,1994,77
63672,1446465914,2005,485
63672,1446465914,2005,608
22435,8425101109,2006,881
22435,8425101109,2006,675
22435,8425101109,2006,843
12354,8441365566,2021,164
12354,8441365566,2021,662
12354,8441365566,2021,345
56369,2547653193,1982,57
56369,2547653193,1982,39
53429,2642008191,2024,87
82015,7023445175,2005,614
43915,9196813603,1985,843
43915,9196813603,1985,256
64988,1800183193,2003,407
27898,7983588012,1996,392
27898,7983588012,1996,78
27898,7983588012,1996,680
26899,6578470003,2008,443
26899,6578470003,2008,866
26899,6578470003,2008,131
2946,3394072781,1978,460
2946,3394072781,1978,936
2946,3394072781,1978,643
93064,4720369033,2021,874
93064,4720369033,2021,937
26204,5050221391,2005,595
26204,5050221391,2005,673
8341,7018074418,2005,484
98912,4887694909,2020,42
6387,9187816110,2021,215
6387,9187816110,2021,424
27667,8327201180,2003,783
27667,8327201180,2003,249
64597,3614248320,2008,961
64597,3614248320,2008,177
45349,1358529309,2015,303
45349,1358529309,2015,852
45349,1358529309,2015,251
24832,4414889095,1986,571
24832,4414889095,1986,415
522,6238866484,1971,960
522,6238866484,1971,74
2280,8056220179,1989,533
2280,8056220179,1989,194
92788,9985090938,2022,597
92788,9985090938,2022,618
60186,9906797612,1999,613
60186,9906797612,1999,272
55148,477792800,2011,586
55148,477792800,2011,446
55148,477792800,2011,510
65764,3477508143,2022,11
42809,4341603937,1978,632
42809,4341603937,1978,406
44855,1524756782,2005,193
44855,1524756782,2005,724
990,1889725015,1985,872
90,6967071274,1995,473
90,6967071274,1995,380
90,6967071274,1995,496
85665,6138550987,2007,620
85665,6138550987,2007,257
85665,6138550987,2007,873
64263,261777964,1992,281
64263,261777964,1992,652
64263,261777964,1992,223
22869,6721670425,1986,990
22869,6721670425,1986,195
22869,6721670425,1986,154
60816,6854891113,1991,355
60816,6854891113,1991,434
73551,7488177039,2000,587
73551,7488177039,2000,548
73551,7488177039,2000,440
22971,14253450,1975,923
22971,14253450,1975,457
24006,6776566359,2001,508
24006,6776566359,2001,392
2139,1734298100,1981,325
78763,3409253127,1982,985
47002,6205994655,1997,400
47002,6205994655,1997,55
47002,6205994655,1997,463
44726,3432721387,1988,94
44726,3432721387,1988,281
87277,7334512381,2018,381
87277,7334512381,2018,370
12539,1231892607,2013,256
76294,1672507360,2002,307
76294,1672507360,2002,198
76294,1672507360,2002,823
76316,6989724231,1978,54
98185,7758850514,1974,936
98185,7758850514,1974,545
12086,3455592902,2009,827
12086,3455592902,2009,461
12086,3455592902,2009,493
50779,8929070921,1970,608
50779,8929070921,1970,895
50779,8929070921,1970,279
98025,7898769507,1982,882
66287,4828264269,2023,678
66287,4828264269,2023,201
66287,4828264269,2023,645
40907,5409941067,1990,590
40907,5409941067,1990,605
49601,9303035775,2009,47
49601,9303035775,2009,163
15917,804450242,1973,801
15917,804450242,1973,53
51825,4471283109,2011,663
9999,6570974594,1971,175
9999,6570974594,1971,44
33142,3125749452,2014,956
33725,4804049530,2000,769
33725,4804049530,2000,867
33725,4804049530,2000,709
94609,8075413873,2016,37
94609,8075413873,2016,797
91540,2682219234,2018,364
91540,2682219234,2018,922
91540,2682219234,2018,783
43406,8283657887,1975,993
85356,4949897482,1991,367
85356,4949897482,1991,506
55044,1868138370,2003,718
26504,9044141502,1989,880
26504,9044141502,1989,711
26504,9044141502,1989,322
87745,8816426502,1986,248
87745,8816426502,1986,631
87745,8816426502,1986,175
79424,177482904,1999,911
79424,177482904,1999,550
70350,6381107670,1979,450
70350,6381107670,1979,343
29995,6658074830,2004,823
22631,5624688945,1982,428
47759,650907353,2024,385
47759,650907353,2024,806
93894,6546142578,2024,253
93894,6546142578,2024,8
93894,6546142578,2024,317
5062,4730305362,1983,492
5062,4730305362,1983,392
5062,4730305362,1983,406
97105,1356273306,2004,888
97105,1356273306,2004,949
97105,1356273306,2004,32
74152,5565696461,1989,961
74152,5565696461,1989,731
71061,7024013828,2022,809
71061,7024013828,2022,550
54700,9975533096,1975,279
54700,9975533096,1975,550
90968,1945774407,1970,758
90968,1945774407,1970,918
90968,1945774407,1970,622
31921,8592677453,2006,836
31921,8592677453,2006,707
31921,8592677453,2006,971
99622,5719083750,2005,466
99622,5719083750,2005,86
34349,3302294751,1975,656
34349,3302294751,1975,682
88090,7423793064,1980,32
88090,7423793064,1980,420
45728,4033545110,1973,617
45728,4033545110,1973,327
65173,4849738771,1977,505
16069,7889354687,1977,56
16069,7889354687,1977,709
16069,7889354687,1977,287
63653,3288097909,1973,147
63653,3288097909,1973,992
63653,3288097909,1973,274
84879,3612628421,2009,176
84879,3612628421,2009,468
84879,3612628421,2009,980
95805,1235344189,1987,590
95805,1235344189,1987,289
95805,1235344189,1987,60
18686,5702398372,2020,286
18686,5702398372,2020,387
18686,5702398372,2020,139
69304,1390680882,2004,827
69304,1390680882,2004,493
98774,8521614170,2018,686
98774,8521614170,2018,788
92834,5042084254,2012,502
92834,5042084254,2012,999
72541,1129593139,1978,622
72541,1129593139,1978,744
72541,1129593139,1978,405
27796,363081160,1996,918
27796,363081160,1996,51
27796,363081160,1996,752
36887,5507458484,2010,134
36887,5507458484,2010,509
36887,5507458484,2010,63
38902,2438859384,2010,316
43645,2896975409,2021,803
43645,2896975409,2021,989
43645,2896975409,2021,440
96632,9287164206,2021,48
96632,9287164206,2021,856
47433,8453294355,1986,317
47433,8453294355,1986,106
18167,2304090014,2013,990
18167,2304090014,2013,48
95273,813690070,2019,385
92948,4538320334,1998,171
92948,4538320334,1998,511
92948,4538320334,1998,955
94644,1453662970,2017,475
7066,6460539402,1997,347
7066,6460539402,1997,471
7066,6460539402,1997,931
29903,7804363344,1976,680
29903,7804363344,1976,224
8453,9526756143,1975,323
8453,9526756143,1975,120
8453,9526756143,1975,264
14509,6241364883,1982,658
75662,1395586643,1972,577
87129,7183873581,2000,131
87129,7183873581,2000,960
13695,854553519,1995,276
526,5657720674,1990,327
61549,3271240250,2007,925
48580,5948465737,1975,290
20136,248882647,2007,230
97739,7867243643,1981,762
48627,6453946575,1984,567
48627,6453946575,1984,298
48627,6453946575,1984,797
67833,4175122055,1978,823
67833,4175122055,1978,989
67833,4175122055,1978,97
62000,3226987497,1972,906
62000,3226987497,1972,524
62000,3226987497,1972,73
92076,5521502465,1992,218
92076,5521502465,1992,900
18162,4651816252,2020,259
18162,4651816252,2020,504
11534,1586121299,1989,586
11534,1586121299,1989,77
75662,6409580903,1999,655
32512,1735341510,2014,258
41084,1519714340,1990,659
65656,8809012796,1997,428
98148,3944829961,2016,23
71845,497578845,1989,56
71845,497578845,1989,268
38092,2355922883,1991,404
81116,3290044274,1999,403
75225,8528993481,2021,627
75225,8528993481,2021,872
29085,3299424190,2017,347
29085,3299424190,2017,189
65829,6310758749,1987,340
43973,4848208465,1984,784
7844,8765960072,1986,260
7844,8765960072,1986,396
43672,6435277145,1997,469
43672,6435277145,1997,516
43672,6435277145,1997,145
22695,2340345066,2003,915
22695,2340345066,2003,63
24472,1335794540,2018,548
24472,1335794540,2018,295
24472,1335794540,2018,807
46884,184875451,1979,513
46884,184875451,1979,492
9049,4084942387,2013,596
91082,9006783207,2023,580
91082,9006783207,2023,178
91082,9006783207,2023,378
26437,7569560395,1987,870
26437,7569560395,1987,763
66387,3707956658,1991,223
93271,5264948695,2017,219
93271,5264948695,2017,114
93271,5264948695,2017,360
23912,319145089,1990,654
23912,319145089,1990,763
92613,7686107739,2017,345
92613,7686107739,2017,683
92613,7686107739,2017,793
78895,6174264636,1990,225
78895,6174264636,1990,78
7607,3207678855,2010,409
7607,3207678855,2010,636
7607,3207678855,2010,104
44912,5314057134,1980,90
76361,5578439924,2006,410
11653,3740165737,1993,527
11653,3740165737,1993,5
11653,3740165737,1993,38
3930,639997838,1986,700
3930,639997838,1986,823
98335,9461215291,1973,49
98335,9461215291,1973,2
98335,9461215291,1973,199
50467,7960631705,2014,529
44151,8384335883,2019,381
44151,8384335883,2019,284
44151,8384335883,2019,77
45881,4454302169,2014,992
8003,876065637,1971,870
8003,876065637,1971,641
58393,3214633740,1989,338
70798,6173271271,1998,172
70798,6173271271,1998,533
98507,335505608,2017,268
98507,335505608,2017,256
98507,335505608,2017,860
88654,2330188658,1998,941
88654,2330188658,1998,141
11470,3461059534,1970,446
72881,9859062612,2002,51
72881,9859062612,2002,929
58946,8955149680,2014,413
58946,8955149680,2014,205
19062,9493649139,2022,639
19062,9493649139,2022,681
85421,2103585750,2011,255
43752,9913465557,2006,571
43752,9913465557,2006,19
59202,9227368599,1991,264
59202,9227368599,1991,396
9768,7640625625,1998,752
9768,7640625625,1998,538
48628,2471621186,2006,761
48628,2471621186,2006,338
48628,2471621186,2006,537
69104,904611115,2002,704
69104,904611115,2002,939
31749,458250220,1979,105
65430,7533453277,1988,588
65430,7533453277,1988,107
65430,7533453277,1988,389
99119,1895774272,1970,254
51619,5302708950,2003,315
61443,6080261830,2012,148
61443,6080261830,2012,76
10533,2425027173,1997,7
16238,5292461779,1999,285
1222,4342170173,1978,715
16043,8816400504,1970,205
16043,8816400504,1970,899
34391,1266060047,1988,131
34391,1266060047,1988,67
51888,4171330817,1979,549
90448,4372743745,1985,226
90448,4372743745,1985,107
90448,4372743745,1985,957
28274,8429284111,1987,531
28274,8429284111,1987,885
67015,5572783417,2013,936
67015,5572783417,2013,535
55802,7190429450,1970,850
55802,7190429450,1970,378
55802,7190429450,1970,448
59649,2377070939,1975,363
59649,2377070939,1975,619
59649,2377070939,1975,638
62767,7606270904,1989,899
62767,7606270904,1989,875
62767,7606270904,1989,406
32247,2264295648,2020,649
32247,2264295648,2020,874
32247,2264295648,2020,598
67335,749676301,1997,697
67335,749676301,1997,751
67335,749676301,1997,450
30728,7696445904,1983,556
47481,6368696211,1991,991
47481,6368696211,1991,152
51240,887392505,2020,878
51240,887392505,2020,742
51240,887392505,2020,634
77109,335596773,1976,376
50140,5560871549,2021,604
50140,5560871549,2021,763
50140,5560871549,2021,840
33358,1789099998,1998,425
33358,1789099998,1998,804
33358,1789099998,1998,205
41029,6885430577,1997,673
55007,5751607125,2023,948
55007,5751607125,2023,362
55007,5751607125,2023,445
73983,6492652712,1998,248
73983,6492652712,1998,737
73983,6492652712,1998,584
33282,9633195028,2010,77
33282,9633195028,2010,989
91068,883643258,1977,241
29832,8614865603,2003,540
29832,8614865603,2003,549
29832,8614865603,2003,786
92184,8978701177,2000,557
92184,8978701177,2000,31
52226,1718152515,1999,119
52226,1718152515,1999,962
52226,1718152515,1999,132
69395,6511798034,1990,44
69395,6511798034,1990,190
66733,2273733553,1986,927
66733,2273733553,1986,254
66733,2273733553,1986,35
92497,457256780,2019,195
49895,6145556698,1983,151
49895,6145556698,1983,510
5738,4836894988,1998,187
5738,4836894988,1998,890
5738,4836894988,1998,871
2268,8793760020,2019,199
39695,4322651392,2009,44
39695,4322651392,2009,285
12378,9539128906,1983,896
12378,9539128906,1983,576
12378,9539128906,1983,211
43594,6846174738,2001,315
69489,5673896613,2018,95
69489,5673896613,2018,507
56627,9440854292,2011,237
56627,9440854292,2011,617
50157,5158724938,1972,737
24042,1356447730,1974,616
65507,2351735863,1999,999
65507,2351735863,1999,161
13975,4864657049,1971,623
13975,4864657049,1971,65
33863,8036664004,2013,583
33863,8036664004,2013,152
33863,8036664004,2013,906
20865,267324591,1997,36
40191,8853455441,2022,449
31763,8191145567,2003,75
31763,8191145567,2003,117
77621,3302694118,2015,841
77621,3302694118,2015,42
77621,3302694118,2015,991
77514,3050072034,1985,903
77514,3050072034,1985,243
12599,6362939887,2017,192
12599,6362939887,2017,764
90812,3861631014,1989,64
90812,3861631014,1989,748
90812,3861631014,1989,590
79468,4687364714,1981,503
79468,4687364714,1981,134
79468,4687364714,1981,550
42620,298387617,2002,294
42620,298387617,2002,869
41574,2113294785,2019,920
41574,2113294785,2019,959
41574,2113294785,2019,111
55032,628364571,2012,502
55032,628364571,2012,890
