CompanyCode,DocumentNo,FiscalYear,LineItem
2007,7304853926,2017,16
2007,7304853926,2017,358
80944,1439968635,1990,972
80944,1439968635,1990,546
1057,8145935167,1983,155
76344,3155398564,1998,612
18683,6545755574,2012,29
18683,6545755574,2012,476
18683,6545755574,2012,531
75223,4356043278,1998,496
75223,4356043278,1998,7
926,6264910527,2007,915
72088,2434140080,2017,226
72088,2434140080,2017,830
57952,4901383739,2010,981
43040,406561510,1976,916
43040,406561510,1976,737
43040,406561510,1976,591
30141,8652675698,2020,792
30141,8652675698,2020,784
30141,8652675698,2020,609
13525,5095101529,2023,519
13525,5095101529,2023,926
48714,3907621377,1975,616
48714,3907621377,1975,539
48714,3907621377,1975,974
45441,3454630251,1987,967
45441,3454630251,1987,447
14953,9664864140,2010,577
14953,9664864140,2010,546
14953,9664864140,2010,264
28022,8854228132,2009,139
32571,2261693195,2023,984
34563,9569718644,2019,540
34563,9569718644,2019,405
34563,9569718644,2019,426
75532,1122319641,2006,528
75532,1122319641,2006,800
75532,1122319641,2006,32
8749,8466868826,1992,554
8749,8466868826,1992,985
94077,5370991502,2004,849
71587,4553079712,2023,230
71587,4553079712,2023,690
10712,8787239722,1977,62
10712,8787239722,1977,98
92828,4747822483,1997,711
92828,4747822483,1997,976
92828,4747822483,1997,506
42480,9292675522,1992,58
42480,9292675522,1992,251
42480,9292675522,1992,333
40979,6902882458,2019,145
78223,5514076097,1980,679
78223,5514076097,1980,885
78223,5514076097,1980,799
74365,6486067410,1971,471
74365,6486067410,1971,7
32979,3383883057,1992,519
21801,8836462886,2015,526
19080,4017209283,2000,434
19080,4017209283,2000,747
19080,4017209283,2000,294
44834,9774937539,2020,238
44834,9774937539,2020,997
70971,2397587675,1982,262
70971,2397587675,1982,514
70971,2397587675,1982,909
6170,9694112334,2010,165
89476,8705238767,2018,860
89476,8705238767,2018,525
36286,2422979847,1990,459
36286,2422979847,1990,159
62253,1032023652,1994,325
62253,1032023652,1994,911
66830,7054686983,2009,159
40929,2596406195,2004,580
40929,2596406195,2004,568
99089,3058627400,2009,416
99089,3058627400,2009,968
99089,3058627400,2009,464
83593,1466002298,1992,510
83593,1466002298,1992,214
83593,1466002298,1992,98
32877,7888836679,2005,703
32877,7888836679,2005,594
1300,9603354622,2004,503
1300,9603354622,2004,723
50448,1227571877,2021,144
70143,2203602572,2018,534
70143,2203602572,2018,605
70143,2203602572,2018,553
479,2308127981,1980,711
479,2308127981,1980,960
479,2308127981,1980,396
92261,9786929851,1978,558
92261,9786929851,1978,124
54040,2761878117,2011,448
54040,2761878117,2011,597
54040,2761878117,2011,267
92613,3724858036,1996,323
92613,3724858036,1996,376
94628,2414010317,1984,827
13228,8231289529,2013,799
36447,4032487009,1977,658
29227,4576004814,1977,375
29227,4576004814,1977,837
38018,5036108706,2015,379
36641,3112569862,2020,45
36641,3112569862,2020,679
36641,3112569862,2020,241
82417,5374515649,1998,539
75873,7364894560,2006,463
75873,7364894560,2006,370
6678,9383938813,2018,792
2731,3798720663,1986,66
2731,3798720663,1986,134
2731,3798720663,1986,152
14190,9771086867,2021,393
14190,9771086867,2021,17
14190,9771086867,2021,594
94578,8901558751,2018,738
33312,7157202933,2023,272
33312,7157202933,2023,443
64218,3750551465,1990,318
46199,4755440082,2001,552
46199,4755440082,2001,669
46199,4755440082,2001,508
2401,5445573459,1990,219
13375,7783877579,1970,187
38684,6899619108,2023,429
38684,6899619108,2023,561
62033,3279731077,1972,61
62033,3279731077,1972,96
62033,3279731077,1972,921
84630,2849369811,1976,346
84630,2849369811,1976,994
84630,2849369811,1976,583
19643,3874116770,2013,507
4090,6342416900,1981,780
4090,6342416900,1981,841
4090,6342416900,1981,825
35959,6557749234,2021,799
81428,8179596227,1970,281
81428,8179596227,1970,69
81428,8179596227,1970,826
72026,2054800081,1990,316
1190,9364752811,2011,978
59272,6258626923,1971,861
59272,6258626923,1971,797
17354,9132432126,2007,669
21872,825746754,1986,946
21872,825746754,1986,761
21872,825746754,1986,424
73849,530944990,1978,761
73849,530944990,1978,766
97253,5712235972,2019,46
97253,5712235972,2019,548
97253,5712235972,2019,270
82210,4302741219,1988,697
82210,4302741219,1988,606
86905,9579364968,1983,552
79336,61683838,1982,570
79336,61683838,1982,473
70985,6667987508,2008,746
26761,593239414,2003,201
26761,593239414,2003,702
95525,3796611169,1991,654
95525,3796611169,1991,105
19932,9870206535,1989,330
19932,9870206535,1989,904
19932,9870206535,1989,538
52741,806652452,2004,345
52741,806652452,2004,463
47907,6535789162,2019,699
47907,6535789162,2019,378
47907,6535789162,2019,91
61047,2418825338,1975,678
35068,1901806082,1978,821
97237,5717706746,1999,821
97237,5717706746,1999,37
30332,3973984639,1993,234
30332,3973984639,1993,146
30332,3973984639,1993,142
7921,3955840949,2018,238
7921,3955840949,2018,529
38400,3316226188,1977,14
38400,3316226188,1977,992
38400,3316226188,1977,514
68377,1548664229,2024,339
68377,1548664229,2024,69
68377,1548664229,2024,122
75063,3341318510,1991,75
47289,9252163355,2019,327
33778,1371600179,1978,106
33778,1371600179,1978,945
33778,1371600179,1978,937
84385,8536406409,1982,347
52680,8381087300,1993,164
52680,8381087300,1993,878
66362,8396644596,1989,675
66362,8396644596,1989,954
90690,3005760412,1982,932
47679,2241555097,2002,169
97303,1882833104,2014,797
77637,163170000,1999,103
60482,8411230576,1988,634
28765,2422872562,1996,624
28765,2422872562,1996,285
89141,2677683154,1987,564
20786,8086197089,1985,856
20878,8159479780,1990,779
20878,8159479780,1990,850
20878,8159479780,1990,811
47983,258955743,1971,650
47983,258955743,1971,6
47983,258955743,1971,437
25886,84546372,2009,106
25886,84546372,2009,930
7921,540613060,1998,721
30139,753933144,1994,922
30139,753933144,1994,761
12996,690255682,2014,763
12996,690255682,2014,935
84725,7084719688,1974,613
84725,7084719688,1974,196
68280,6253368214,2005,999
62717,8864387200,1998,84
50387,2066685130,1981,483
27100,5900903336,2011,229
27100,5900903336,2011,879
31577,3019526266,2002,543
31577,3019526266,2002,101
31577,3019526266,2002,976
52928,6958954286,2023,391
52928,6958954286,2023,737
52928,6958954286,2023,556
50195,2600928236,1971,275
50195,2600928236,1971,823
50195,2600928236,1971,429
93713,4673182831,2013,34
93713,4673182831,2013,379
81077,9138793049,1982,12
81077,9138793049,1982,624
82891,1311846384,1977,450
76177,3961560953,2020,172
76177,3961560953,2020,324
76177,3961560953,2020,583
61569,5973079952,1998,717
39647,9424870524,1971,338
79228,6715773198,2022,120
79228,6715773198,2022,384
79228,6715773198,2022,878
12694,8840804160,2019,59
12694,8840804160,2019,418
21778,8423579281,2009,934
21778,8423579281,2009,356
21778,8423579281,2009,872
97120,2018834076,2021,385
97120,2018834076,2021,383
39286,4230703426,1989,735
39286,4230703426,1989,591
39286,4230703426,1989,731
51787,6533399921,2007,912
36585,4975074331,1988,326
36585,4975074331,1988,671
36585,4975074331,1988,978
69016,29178960,1982,620
69016,29178960,1982,642
88205,1365337044,2009,299
88205,1365337044,2009,6
88205,1365337044,2009,945
44126,7150565974,1975,329
44126,7150565974,1975,201
44126,7150565974,1975,864
82121,7011626272,2012,334
82121,7011626272,2012,584
58301,2067901118,2013,859
35842,4121002429,1983,321
35842,4121002429,1983,10
35842,4121002429,1983,189
20571,849315083,2024,44
3029,6136542705,2010,876
21343,6944095066,2024,354
21343,6944095066,2024,113
21343,6944095066,2024,930
74152,1736000059,2023,762
74152,1736000059,2023,124
66447,2503662123,1999,82
66447,2503662123,1999,557
68085,9283836526,1970,449
68085,9283836526,1970,330
68085,9283836526,1970,549
83831,5924752532,2008,929
83831,5924752532,2008,201
83831,5924752532,2008,480
37022,4971145249,2001,99
12665,6868898750,2017,816
96124,3801673129,2015,870
94540,8846288721,2005,691
94540,8846288721,2005,883
30218,3254228281,1990,27
30218,3254228281,1990,237
30218,3254228281,1990,622
81944,3068134480,2007,654
81944,3068134480,2007,395
83621,2959681429,1975,24
83621,2959681429,1975,460
83621,2959681429,1975,725
48224,8239336981,1994,826
48224,8239336981,1994,638
48224,8239336981,1994,496
4506,2825691062,2002,638
4506,2825691062,2002,954
94470,1270914842,1973,553
5131,3999278064,1974,974
5131,3999278064,1974,497
91082,3020957508,2022,850
75332,4887334288,1973,408
75332,4887334288,1973,88
19765,8165588249,1978,276
19765,8165588249,1978,860
47587,8419148225,1984,378
47587,8419148225,1984,845
39237,176912711,2003,333
46330,7743173440,2010,87
46330,7743173440,2010,109
46330,7743173440,2010,511
20192,872919916,2016,32
85601,4395816994,1980,722
85601,4395816994,1980,697
85601,4395816994,1980,37
28022,2834867315,2003,589
28022,2834867315,2003,451
28022,2834867315,2003,491
141,3748901005,1984,408
25319,1103918760,1990,195
25319,1103918760,1990,495
53138,4089560570,1980,935
53138,4089560570,1980,826
3487,6148351591,2003,304
72797,2953754224,2000,150
72797,2953754224,2000,341
93065,4908395170,2016,716
93065,4908395170,2016,698
93065,4908395170,2016,388
49577,9593797576,1970,958
49577,9593797576,1970,261
49577,9593797576,1970,355
23286,5602583346,2013,859
23286,5602583346,2013,489
63655,3341413913,2010,669
63655,3341413913,2010,614
63655,3341413913,2010,520
60510,6970462664,2022,563
16045,7378982427,1998,33
46089,1715011403,1990,450
13397,490495839,2013,865
13397,490495839,2013,187
13397,490495839,2013,370
78832,2838744749,1970,335
82217,7090252998,2002,820
42550,7980234898,1995,660
68069,3142878246,2021,155
68069,3142878246,2021,451
40812,6885144614,1985,987
40812,6885144614,1985,364
40812,6885144614,1985,445
77954,1755963804,2004,509
77954,1755963804,2004,670
35712,9216541479,1999,633
35712,9216541479,1999,727
35712,9216541479,1999,386
63265,3862689726,2020,683
63265,3862689726,2020,518
94277,6757074006,2024,175
94277,6757074006,2024,736
94277,6757074006,2024,607
36695,2417769426,2023,723
36695,2417769426,2023,674
36695,2417769426,2023,576
15362,827393044,2007,689
15362,827393044,2007,540
15362,827393044,2007,872
811,2010314170,1991,414
6234,9331324213,2011,10
6234,9331324213,2011,434
77514,8333794564,2000,396
77514,8333794564,2000,626
12520,4297608467,2016,976
12520,4297608467,2016,603
12520,4297608467,2016,446
53702,509687689,1974,88
53702,509687689,1974,87
53702,509687689,1974,83
82080,831172292,1970,112
61140,7523655409,2016,754
61140,7523655409,2016,364
59649,4377507120,2024,103
80861,9243802781,1985,887
80861,9243802781,1985,487
80861,9243802781,1985,67
78183,5410652319,2000,573
20503,4714680984,1995,557
86699,2502475528,1975,613
19073,2556408972,1992,73
72723,9408403391,1970,831
28657,6778299870,1982,765
78418,558398736,2002,623
78418,558398736,2002,435
78418,558398736,2002,78
78652,2995024703,1970,933
78652,2995024703,1970,844
93290,310986805,2015,350
93290,310986805,2015,621
80931,8211168821,2017,249
23762,5232799895,1979,71
23762,5232799895,1979,337
23762,5232799895,1979,14
59769,9103765517,2015,112
59769,9103765517,2015,935
59769,9103765517,2015,371
10640,485602320,1989,12
57004,7472691821,2022,242
57004,7472691821,2022,928
57004,7472691821,2022,46
78575,5393632528,1990,552
4794,2950449192,2003,913
4794,2950449192,2003,229
35071,2578761936,2023,646
35071,2578761936,2023,140
35071,2578761936,2023,95
64737,3412597687,1977,327
86181,1668009307,1973,328
2303,6472032715,1990,538
2303,6472032715,1990,588
52676,9877301616,1986,164
52676,9877301616,1986,243
52676,9877301616,1986,308
48616,844674774,2023,118
48616,844674774,2023,808
48616,844674774,2023,101
1135,85202787,2009,939
1135,85202787,2009,746
1135,85202787,2009,280
62266,4650662678,1986,62
62266,4650662678,1986,114
62266,4650662678,1986,84
7980,2512933906,2005,689
30207,479500690,1998,776
90851,8085667748,2013,772
90851,8085667748,2013,724
90851,8085667748,2013,878
25262,9108559618,1987,296
55401,9439548873,1990,798
55401,9439548873,1990,735
80417,7091136394,1981,970
80417,7091136394,1981,528
80417,7091136394,1981,43
19985,5745952825,2008,104
58419,9835195291,1987,245
58419,9835195291,1987,394
26797,7189844294,2012,508
81221,3089986570,1973,283
81221,3089986570,1973,135
88345,2111697294,2012,955
88345,2111697294,2012,282
90108,6893180725,1984,608
31459,5983869178,2024,655
31459,5983869178,2024,683
31459,5983869178,2024,892
7266,2369951592,1980,856
7266,2369951592,1980,977
7266,2369951592,1980,988
93849,9684483343,1978,631
93849,9684483343,1978,746
79474,4457457090,1999,782
27758,7281352161,1999,650
27758,7281352161,1999,179
27758,7281352161,1999,671
6458,5028991771,1982,389
6458,5028991771,1982,426
1494,3125338542,1991,224
42003,4667900987,1985,834
42003,4667900987,1985,779
95733,5898365935,2008,467
95733,5898365935,2008,394
95733,5898365935,2008,411
38478,5469620235,1982,845
87843,5893056298,1986,979
87843,5893056298,1986,964
3010,2669286177,2008,423
3010,2669286177,2008,505
3010,2669286177,2008,393
85988,4036306202,2002,695
2851,8476837752,1970,198
2851,8476837752,1970,159
76037,8008516598,1973,17
76037,8008516598,1973,849
76037,8008516598,1973,988
70398,8181921975,1991,319
82206,4770270994,1976,451
82206,4770270994,1976,504
82206,4770270994,1976,401
48343,1559231627,1973,866
22008,9302823303,2017,851
22008,9302823303,2017,598
83188,6730974985,1997,222
97517,6161750240,1983,916
97517,6161750240,1983,976
24254,3329506371,1974,936
22387,4857330874,1972,134
22387,4857330874,1972,857
22387,4857330874,1972,450
9895,2476904690,2020,542
9895,2476904690,2020,693
11997,9198579476,1970,237
11997,9198579476,1970,79
11997,9198579476,1970,21
40773,3795457754,2011,61
76580,9385386367,2017,803
76580,9385386367,2017,738
79459,5331098457,1970,783
46937,5248653289,2011,875
46937,5248653289,2011,24
46937,5248653289,2011,924
33748,9254304498,1992,49
33748,9254304498,1992,547
74154,7908046761,1980,567
74154,7908046761,1980,895
74154,7908046761,1980,139
81322,9332678593,2006,351
9586,4758380524,2007,709
9586,4758380524,2007,140
11803,7766749876,1981,647
32599,4168750363,1992,786
32599,4168750363,1992,937
32599,4168750363,1992,613
71243,7593084407,1976,972
70536,2498269647,2013,262
70536,2498269647,2013,40
70536,2498269647,2013,449
66390,5716525335,1999,877
66390,5716525335,1999,861
16295,5970688718,1988,563
16295,5970688718,1988,890
95889,1952265879,1982,15
95889,1952265879,1982,348
72713,2849514267,2024,203
36715,5612429480,1995,23
36715,5612429480,1995,978
36715,5612429480,1995,840
57763,9124611760,2000,410
52,3306736610,2024,491
52,3306736610,2024,289
52,3306736610,2024,546
47081,2617044875,1986,714
47081,2617044875,1986,929
47081,2617044875,1986,351
55466,9371425903,2013,217
55466,9371425903,2013,418
55466,9371425903,2013,944
62314,2654485909,2010,148
62314,2654485909,2010,20
62314,2654485909,2010,728
35297,8109301033,1985,522
35297,8109301033,1985,380
58105,528262956,1987,765
58105,528262956,1987,58
58105,528262956,1987,313
42331,205696649,1982,257
42331,205696649,1982,764
48217,6761740248,1970,274
45818,3591439048,2008,465
54824,3103930952,2010,192
24618,8528080760,1976,799
24618,8528080760,1976,914
24618,8528080760,1976,320
21953,8933690371,2014,452
58857,5224218045,2001,652
58857,5224218045,2001,212
58857,5224218045,2001,942
98352,8825766292,1988,753
98352,8825766292,1988,812
98352,8825766292,1988,179
47759,1879292426,2021,625
47759,1879292426,2021,701
47759,1879292426,2021,731
79913,589913575,2007,597
74729,2629849031,1983,702
36217,8504415114,2015,622
36217,8504415114,2015,204
36217,8504415114,2015,876
8773,6507146067,1989,735
10016,7103733536,1986,946
10016,7103733536,1986,260
10016,7103733536,1986,761
22754,217683524,2020,873
22754,217683524,2020,490
22754,217683524,2020,158
88935,448311177,2007,544
12589,2759794772,1975,209
12589,2759794772,1975,962
12589,2759794772,1975,788
79745,932341280,2012,375
79745,932341280,2012,403
52954,5287941181,1981,881
52954,5287941181,1981,34
52954,5287941181,1981,890
23337,1066578166,1982,477
57085,2466627604,1993,343
57085,2466627604,1993,399
68798,569395668,1982,473
68798,569395668,1982,466
77337,8991178542,1997,726
77142,6025143113,2021,698
77142,6025143113,2021,196
77142,6025143113,2021,573
6098,3074804207,1991,909
95260,8054634865,1989,809
48462,3534411126,2015,228
89178,5486292614,2017,184
52692,3622124425,2019,32
52692,3622124425,2019,579
62844,5827330110,2009,860
75851,8721276641,2004,797
75851,8721276641,2004,313
36737,3192156770,1977,325
36737,3192156770,1977,783
3487,4360781821,1970,670
3487,4360781821,1970,86
3487,4360781821,1970,703
70418,5198791684,2021,406
70418,5198791684,2021,631
87204,7360547602,2007,448
87204,7360547602,2007,813
87204,7360547602,2007,94
25468,4571281512,1981,205
83131,6918636695,1970,539
59639,5539559767,2015,817
59639,5539559767,2015,759
59639,5539559767,2015,668
89433,5636598133,2008,491
89433,5636598133,2008,607
98323,7630643245,1995,255
98323,7630643245,1995,976
46786,8385769567,2009,787
46786,8385769567,2009,966
46786,8385769567,2009,9
4812,6293145828,2009,746
4812,6293145828,2009,518
4812,6293145828,2009,823
87914,1922075782,1983,42
33759,2374526723,1998,837
33759,2374526723,1998,695
33759,2374526723,1998,884
74418,7203709478,1981,843
74418,7203709478,1981,940
74418,7203709478,1981,277
43507,9459632475,1988,846
62914,6645527911,2014,792
47241,4275651140,1993,631
47241,4275651140,1993,952
47241,4275651140,1993,760
33910,6229435302,1979,169
33910,6229435302,1979,647
26606,1901345385,2009,694
14208,2642275619,1972,763
14208,2642275619,1972,334
14208,2642275619,1972,92
55564,4523708005,2004,806
55564,4523708005,2004,302
81053,585529799,2005,477
69395,3620161367,1973,894
69395,3620161367,1973,244
14976,2485754479,1973,680
40834,5468955360,2004,354
40834,5468955360,2004,237
62602,5492031880,1977,384
72697,9173497142,2011,79
72697,9173497142,2011,425
72697,9173497142,2011,266
21629,3537940887,2012,304
21629,3537940887,2012,367
21629,3537940887,2012,106
8586,4396692832,2000,851
8586,4396692832,2000,873
8586,4396692832,2000,770
25134,7645737428,1982,505
25134,7645737428,1982,732
25134,7645737428,1982,301
95546,4667987587,2023,644
89162,1039313097,1971,346
89162,1039313097,1971,545
89162,1039313097,1971,597
99261,7094041680,2015,986
99261,7094041680,2015,209
99261,7094041680,2015,843
57201,6055407340,1989,981
57201,6055407340,1989,250
41579,2228882773,2002,936
41579,2228882773,2002,240
32917,2238154528,2014,179
68265,4141824769,2009,744
68265,4141824769,2009,369
7770,7343128323,1979,921
7770,7343128323,1979,472
52202,4567602208,1973,703
52202,4567602208,1973,460
52202,4567602208,1973,881
86335,2033930263,1981,329
86335,2033930263,1981,459
75667,8022246361,2017,63
75667,8022246361,2017,57
75667,8022246361,2017,653
97332,1052006826,2015,165
97332,1052006826,2015,344
97332,1052006826,2015,994
44355,7707096802,1980,650
44355,7707096802,1980,958
28141,4662684194,2016,312
28141,4662684194,2016,237
93195,1924031444,2000,688
93195,1924031444,2000,48
93195,1924031444,2000,102
63214,6946331015,2013,23
63214,6946331015,2013,630
63214,6946331015,2013,121
196,5400249857,1971,303
196,5400249857,1971,489
82437,8411614293,1980,310
5705,8899187043,1972,516
5705,8899187043,1972,11
89428,2703017130,1988,278
89428,2703017130,1988,41
89428,2703017130,1988,323
35597,5880456799,1996,560
35597,5880456799,1996,567
35597,5880456799,1996,368
37860,1878083754,1990,47
37860,1878083754,1990,856
26206,1816190586,2006,38
26206,1816190586,2006,54
47773,8579709979,1976,878
47773,8579709979,1976,148
56296,2596715614,1984,140
56296,2596715614,1984,835
49860,2276095658,2024,482
49860,2276095658,2024,552
49860,2276095658,2024,713
87005,7288462966,2022,933
87005,7288462966,2022,371
87005,7288462966,2022,645
30956,5801926515,2008,112
30956,5801926515,2008,771
30956,5801926515,2008,750
45139,6059253149,2010,1
5738,9891828437,1994,378
5738,9891828437,1994,337
13658,7682133187,2004,24
13658,7682133187,2004,17
13658,7682133187,2004,605
67681,5283914156,1994,901
7347,6313182496,1995,953
91060,982241215,2009,997
91060,982241215,2009,788
91060,982241215,2009,935
72308,5909094909,1993,568
40512,5414519151,1976,916
51347,8744051873,2003,719
51347,8744051873,2003,498
51347,8744051873,2003,370
26627,1083685429,2000,565
26627,1083685429,2000,942
37349,9111559287,1996,898
37349,9111559287,1996,87
97720,979835912,2012,935
33958,8551219039,1973,617
33958,8551219039,1973,78
215,8789556101,1972,828
215,8789556101,1972,909
215,8789556101,1972,364
32158,8225659730,2004,460
89281,173623031,1972,321
89281,173623031,1972,387
3117,4981601264,1975,3
3117,4981601264,1975,218
37910,7449621438,2010,95
37910,7449621438,2010,756
97152,9731143858,1981,940
38002,9377542517,1998,702
75256,780767835,1975,662
75256,780767835,1975,736
83808,533689552,1993,602
83808,533689552,1993,311
13535,111477979,1971,587
13535,111477979,1971,241
13535,111477979,1971,623
79664,6164809103,1974,394
46211,1328345417,1971,318
46211,1328345417,1971,289
83706,3666556928,2011,58
83706,3666556928,2011,844
83706,3666556928,2011,625
87205,3198886912,2009,280
67619,7707562297,2000,783
67619,7707562297,2000,178
67619,7707562297,2000,619
26760,2745089529,2021,154
26760,2745089529,2021,880
93508,8347205411,1981,580
22484,4526727565,1982,58
22484,4526727565,1982,579
26172,4622756140,2019,112
26172,4622756140,2019,917
73114,5085586514,1998,20
73114,5085586514,1998,267
73114,5085586514,1998,589
12218,2766288625,2018,45
84348,4665140709,1985,542
3486,2194756555,2007,210
3486,2194756555,2007,500
3486,2194756555,2007,925
81944,9413701471,2008,283
89616,8603739240,2004,527
89616,8603739240,2004,570
14907,6235121257,1985,841
14907,6235121257,1985,229
14907,6235121257,1985,315
49323,7153369080,2019,300
49323,7153369080,2019,251
49323,7153369080,2019,833
74801,3135905866,2018,214
74801,3135905866,2018,897
89410,5470213536,1992,266
89410,5470213536,1992,365
9231,1489202345,1992,612
9231,1489202345,1992,225
9231,1489202345,1992,905
86061,2560826969,2008,604
86061,2560826969,2008,992
2941,6885592140,1999,607
87165,5824162585,2007,279
30922,4968959102,1987,515
30922,4968959102,1987,237
58752,1613971903,2014,920
58752,1613971903,2014,457
51413,626659255,1998,18
51413,626659255,1998,185
45977,5956986759,1971,94
45977,5956986759,1971,150
88136,3391734906,2014,835
88136,3391734906,2014,874
88136,3391734906,2014,542
20997,4383702603,2003,176
20997,4383702603,2003,580
76565,241581786,1990,988
76565,241581786,1990,79
76565,241581786,1990,608
33511,3148228910,1974,129
33511,3148228910,1974,59
33511,3148228910,1974,375
51524,5097741439,2002,107
51524,5097741439,2002,988
91883,5556954290,2017,84
91883,5556954290,2017,864
91883,5556954290,2017,493
85713,845132896,1987,508
85713,845132896,1987,560
85713,845132896,1987,498
1450,4920455925,1974,561
1450,4920455925,1974,164
1450,4920455925,1974,342
42833,122831739,1991,890
42833,122831739,1991,952
36593,47380731,2014,487
36593,47380731,2014,482
64533,3659874787,2020,505
64533,3659874787,2020,787
80708,1428230605,2015,20
80708,1428230605,2015,884
7844,4232904968,2000,86
7844,4232904968,2000,971
99132,2014630645,2002,672
99132,2014630645,2002,412
77321,253743025,2007,310
77321,253743025,2007,659
4253,2215603955,1987,792
5914,4962258626,2002,215
5914,4962258626,2002,384
5914,4962258626,2002,986
6103,4094667952,1999,116
21527,8378573421,1985,509
21527,8378573421,1985,360
31905,7509981831,2024,500
64569,72611493,2015,340
85651,1427569925,2013,295
85651,1427569925,2013,480
2881,2510455585,1988,774
2881,2510455585,1988,708
56265,6497318193,2015,709
12044,7797266107,1976,353
50837,8126185523,1998,550
79474,9446926424,2014,639
79474,9446926424,2014,82
98335,526476242,1981,728
98335,526476242,1981,882
67712,6776449733,1993,103
67712,6776449733,1993,761
76646,9768260854,1987,791
76646,9768260854,1987,410
76646,9768260854,1987,703
30254,2346575319,1994,75
37197,6175568110,2011,805
37197,6175568110,2011,994
37197,6175568110,2011,239
18839,3439580843,1981,198
18839,3439580843,1981,606
18839,3439580843,1981,851
18672,8000313318,1985,345
18672,8000313318,1985,915
18672,8000313318,1985,646
56204,4082985040,1999,450
22053,1901680155,1987,130
22053,1901680155,1987,760
22053,1901680155,1987,386
66696,3164386520,1977,33
66696,3164386520,1977,513
66696,3164386520,1977,873
12368,9115017654,1978,832
12368,9115017654,1978,929
12368,9115017654,1978,45
20510,1856325433,1976,72
20510,1856325433,1976,359
55149,6059758079,2015,710
55149,6059758079,2015,180
37669,1314036841,1987,999
37669,1314036841,1987,792
76062,8975280347,2016,560
44767,5079494214,1995,760
44767,5079494214,1995,467
52684,1228606942,1990,982
52684,1228606942,1990,505
65231,8539747063,1986,295
34883,9373174848,1979,533
71846,1551498891,1992,869
54705,2892597991,2006,529
54705,2892597991,2006,137
34385,4638254730,1972,329
22048,7171506309,1974,83
26797,333981993,1998,208
89616,8474638414,1984,149
89616,8474638414,1984,421
89616,8474638414,1984,35
27296,9594380563,1974,429
27296,9594380563,1974,289
27296,9594380563,1974,64
23949,7787356912,2004,841
23949,7787356912,2004,704
23949,7787356912,2004,51
78157,2213754500,2020,662
64568,1326572075,2013,311
64568,1326572075,2013,409
99203,2331554053,2013,903
99203,2331554053,2013,604
1642,1407593693,2007,48
62117,5914620208,2021,251
62117,5914620208,2021,495
62117,5914620208,2021,607
37020,2332296081,1992,63
37020,2332296081,1992,865
37020,2332296081,1992,469
78723,1233109542,2024,980
78723,1233109542,2024,905
78723,1233109542,2024,648
17281,2430959170,1977,238
17281,2430959170,1977,397
17281,2430959170,1977,850
72679,6802259979,1972,197
32088,8173878188,1997,239
32088,8173878188,1997,928
32088,8173878188,1997,44
96129,932965353,1994,791
50752,6167428083,1984,42
1665,9073808019,2014,917
1665,9073808019,2014,192
1665,9073808019,2014,21
52209,4813963776,2010,127
52209,4813963776,2010,688
52209,4813963776,2010,368
61397,8713707312,1975,915
61397,8713707312,1975,711
87364,8180830485,2008,515
66723,1011066670,1973,263
66723,1011066670,1973,622
66723,1011066670,1973,361
40495,4901987299,1989,216
31887,1349889782,1990,122
31887,1349889782,1990,952
31887,1349889782,1990,705
24403,1756652777,1999,474
24403,1756652777,1999,185
24403,1756652777,1999,90
93771,9260739574,1970,437
93771,9260739574,1970,451
93771,9260739574,1970,841
84564,5318329239,2013,48
18496,1136241300,2019,67
68797,3919323132,1973,725
68797,3919323132,1973,114
68797,3919323132,1973,894
87297,793147222,1999,98
34998,7131474350,1978,132
34998,7131474350,1978,691
12439,5938011618,1971,917
47457,5292287853,1979,488
47457,5292287853,1979,988
47457,5292287853,1979,204
74024,3729729862,1988,626
76991,891178109,1995,760
76991,891178109,1995,454
76991,891178109,1995,514
79286,9259360345,2000,398
79286,9259360345,2000,638
12653,8328677812,2018,798
12653,8328677812,2018,25
34561,3947482048,2000,782
34561,3947482048,2000,479
34561,3947482048,2000,188
44151,5665946133,1998,374
44151,5665946133,1998,457
44151,5665946133,1998,959
50460,1325933918,2009,263
50460,1325933918,2009,172
43852,1592980506,1999,881
43852,1592980506,1999,805
62024,1669342075,2005,42
4995,422167369,2008,57
4995,422167369,2008,965
4995,422167369,2008,859
14616,3876221458,1978,52
14616,3876221458,1978,313
14616,3876221458,1978,699
69395,9742590474,2017,775
69395,9742590474,2017,975
62344,5689582564,1977,330
81139,6828182676,2005,339
81139,6828182676,2005,980
67816,9327984227,1999,868
67816,9327984227,1999,645
67816,9327984227,1999,780
77646,7768179226,2003,18
77646,7768179226,2003,589
22481,9241661207,1974,251
99094,1482187559,2005,588
99094,1482187559,2005,229
99094,1482187559,2005,808
55020,4145736523,2018,10
36176,2677058303,1973,305
6126,2778701639,1974,568
6126,2778701639,1974,212
15530,4523632329,2003,467
15530,4523632329,2003,213
15530,4523632329,2003,793
15712,42455846,2004,558
56535,4994846604,2011,105
56535,4994846604,2011,833
56535,4994846604,2011,227
57069,1556372809,2015,409
57069,1556372809,2015,214
57069,1556372809,2015,350
97797,8030152985,2017,521
55558,1321044837,2012,424
55558,1321044837,2012,662
55558,1321044837,2012,713
84590,5377106610,2006,967
9355,746848779,2006,950
30969,6471244571,2009,144
17381,1998195702,2022,768
17381,1998195702,2022,946
17381,1998195702,2022,389
8706,4744626027,1981,693
62364,4026002961,2020,428
23337,5868276457,1987,759
