CompanyCode,DocumentNo,FiscalYear,LineItem,GLAccount,ClearingDoc,ClearingDate,AllocationNo
34179,1391308755,1978,30,8Da1,8120gMMDL6,1995-08-29,5537tgwQd8
34179,1391308755,1978,967,3Jz3,7370Uolfz5,1995-06-30,2365cHOnS5
36644,558866317,2015,397,1qK6,8821zorxm1,1972-09-10,4215kkbMP7
36644,558866317,2015,500,8KZ1,0688VszuY8,1983-05-05,5583BaBQw9
9397,771622645,1971,634,2vG4,8878YwXrz0,2001-11-14,5032Brshp4
9397,771622645,1971,538,9tj2,0431LILvK8,1977-05-07,5628SIhUe7
9397,771622645,1971,201,6OL8,2326DKIqL3,1997-01-25,4099HPJuC6
75997,3201815494,1995,651,9Fr4,6388Fhkgw9,1993-06-21,2370KGxUp0
75997,3201815494,1995,753,0Tt4,6438usOwD7,2008-08-10,2303ymfUw5
96065,9240189119,1976,425,8zt5,2227tlwNJ3,2023-01-31,2684CIpyz4
96065,9240189119,1976,331,9bh4,7678MBUvq7,2001-01-22,9596ldSgE5
96065,9240189119,1976,499,7AF5,6894OeLXk8,2000-03-05,3926okLSX3
87213,3823833878,2018,612,8Ir3,5113ECayd7,1995-03-17,4138FZpyJ8
57115,8425960097,1971,272,0QE9,8291afTxj3,1979-11-21,0706tKVOL9
57115,8425960097,1971,455,1DS7,5417LOehf0,2011-12-29,3343wTRfY0
80880,2333265743,1978,633,8qJ9,9678RDgbA7,2016-05-23,1594uDRGa6
4389,4585849499,1972,952,0wt2,1611CvYOu8,1993-08-04,6985NKIBR6
4389,4585849499,1972,111,4rf4,4799RlAKm9,2011-05-06,4632xZuLX3
4389,4585849499,1972,862,5CB2,9609uVDED0,1998-12-20,9145bFFjO1
51553,8478357039,1991,802,0mb4,4208rOZCi2,1991-09-12,3391RUxjR2
51553,8478357039,1991,422,2Ez4,9526NXzyw6,2002-05-06,4184ebMFm2
51553,8478357039,1991,491,5cp1,8800EfvnK5,2023-03-09,0179yRxyE0
75846,1410847358,1997,549,4Of5,2295rYaaC9,2001-08-18,0743TmLsm6
75846,1410847358,1997,294,4Yz0,9489xIbWW3,1999-07-05,9991vSpyO8
16722,866524240,2019,131,0Ov6,3412JFzbN7,1981-09-05,3882PhiYY0
16722,866524240,2019,137,1ek4,9925CLLeY1,2010-08-30,5523CIuzD9
1665,1768246060,1975,32,2zb0,7382dWtpr9,2009-05-23,2849fVWBF1
1665,1768246060,1975,16,0Kq3,1849rZDvU0,2000-08-18,4907nNsbW7
92242,1335450799,2020,107,4Va3,4951kMuyb3,2013-11-13,6064OcDWO9
92242,1335450799,2020,556,5Vx6,9970jbUGC1,1984-05-09,7839MidsP7
92242,1335450799,2020,303,3XY4,7965fLgEz7,1995-05-06,1954HaPdu8
84984,2954275379,1983,275,2Cs2,8116SfbzI6,2002-06-28,6918cGBCm1
84984,2954275379,1983,613,8Xs2,2534gHiNo2,1978-03-13,2987WDrNZ2
97105,6724964489,2004,514,9ZN5,6731pgsnV1,2001-08-26,1642UUzhQ9
97105,6724964489,2004,636,5UD2,5354MmBOo0,2008-11-04,8786Xmyog5
97105,6724964489,2004,493,0tR7,4524mKHZl3,2023-12-12,5460aHBWD0
10089,9847617668,1970,110,0Os6,4970TzOPA3,1983-05-24,1555aZRSP5
10089,9847617668,1970,709,0MO2,2331qvWNE1,1982-10-19,7668BtPjV7
10089,9847617668,1970,929,9Dv0,4781hhuAC4,1979-03-28,5474LMCBx5
58118,6917081901,1997,800,8FY3,3886NgTyK1,2006-06-23,0764xsSbS5
58118,6917081901,1997,830,9NF7,6042TjDDJ4,1989-06-18,9022bDqga7
93615,5702780871,2018,599,6LR7,8470HIuOV7,1990-09-14,5033vGEMT1
17381,5553594986,2001,639,8EX1,9732vTwer5,2024-02-08,9289wcHKX8
17381,5553594986,2001,112,8bk9,7752STgfD9,1977-07-28,0480nwfcv0
17381,5553594986,2001,115,3Zg4,7033gNvPl4,1970-03-15,0223YNLej0
43361,4319453030,2010,839,6eJ3,4661BBjvv8,2010-10-05,8912yhrcw8
89668,7204511901,1989,81,6wc5,0112ZYPBw1,2000-04-23,0907ryeCX4
89668,7204511901,1989,305,9rp1,7614OZiVK1,1983-08-27,2454iLYBM8
16120,2078854175,1982,579,1WE2,3381Bptob3,2014-08-28,6490VlbAN9
24107,1229985991,1991,241,6AK0,6024YTuFS5,1977-07-03,0415jdcAZ5
96532,7484025390,1978,248,4uZ7,1367Mdggn4,1974-10-23,0378LpBZZ9
96532,7484025390,1978,809,3WQ0,5500HqdZd3,2004-08-23,1110KVMCP6
96532,7484025390,1978,362,6mo9,1343RrFyD3,1986-06-06,0825TtKAm3
44332,9738117715,1978,151,8ky4,4757RCdLs8,2005-07-03,5500yYuxy2
44332,9738117715,1978,587,9Qp3,1247BVSVi3,1971-03-07,7032SLYQg8
13255,4954669457,1973,745,3UQ3,3080Dvwmd8,1971-02-27,3843ZAbKx2
2327,2653209519,2005,781,3FA4,5764tmSRg5,1993-10-30,1253VMUxM1
2327,2653209519,2005,580,3GV7,0322nkpOA1,1988-07-24,4197PcGTK1
31437,1643279063,1973,213,7ib1,5543qDkfo2,1987-01-17,0878oJiFs0
31437,1643279063,1973,12,0el5,5556ZHIHT9,1989-04-30,2500nuJwi1
31437,1643279063,1973,398,2mb9,4636UBScG9,2002-11-19,0920bwelu6
42882,6650685257,1971,478,3PY9,1183JWgrv5,1988-05-17,2605tuPUs2
79502,1561423610,2015,101,4Ct8,8018xcTTB5,1990-05-12,8708UMnbb0
79502,1561423610,2015,707,2pS3,0000fgQoI4,1998-01-01,6779pMutA8
33953,9372595151,2002,299,2ZW2,2196rvSYO7,1979-04-04,0290cpozc2
33953,9372595151,2002,706,5KA6,4718IbDEo2,1997-09-16,0529dxQAk3
16789,5750804391,1979,298,6lW3,1986MsROW2,1987-01-01,4859dahrp8
9795,8616029325,1998,312,5Rx6,3207TGbJs1,1984-09-27,7923NysNf6
9795,8616029325,1998,255,3aD5,2945lEfuN1,1971-06-08,3900yJxQI7
9795,8616029325,1998,225,0cU2,1336OPqOF5,2021-05-24,1448kzlEL9
67368,2622845408,2012,110,1MM3,9518nNOkU0,1986-06-08,1078oesAD9
67368,2622845408,2012,680,4Ef3,3339TMLKs0,2007-01-03,1108JiDLu5
11191,3089965970,2020,278,7Yn8,9872GIpVH8,2021-08-01,2364WgAZI0
11191,3089965970,2020,448,6Ov4,9903lUgsx8,1988-12-28,6270IkfDL0
29152,410987964,2021,213,9Pg7,3043cbSZt9,1974-02-11,6778bZZGb6
29152,410987964,2021,281,4uF8,4032rAxaV6,2017-08-04,4041CJPGL8
29152,410987964,2021,552,2NB0,0866KeWuK5,1977-03-28,0519bPOug2
32056,243383048,2019,605,8Ng0,2094FiimT6,1997-03-20,5213WJPQK4
32056,243383048,2019,17,0UO2,3441ULgAl6,2016-11-09,6781COMGq5
32056,243383048,2019,329,8pJ0,2773XMYwG3,1979-03-28,3355yspMM0
56204,2875841679,2015,299,2mw6,2058WfWpy7,2004-05-04,3096wQiLA7
56204,2875841679,2015,83,5RZ3,1526WhUOg8,1994-01-02,7764NecJM5
65566,3712008345,2018,784,5zc2,3124PKAnG4,1981-08-15,7861BOcSr1
65566,3712008345,2018,662,6HI9,5876LBeoR5,2018-11-05,1032kwrmT8
65566,3712008345,2018,387,9NO7,3440FZNWc7,2016-12-13,2324PquMn9
8054,2510235221,2014,416,0nB9,4476hKYJa2,1997-10-03,9586cHSJZ0
8054,2510235221,2014,709,9YL1,4300ygtja2,2004-05-29,8408BTAUv3
8054,2510235221,2014,861,3lk3,9424sIZkV3,1994-06-17,7642BWdWI6
43868,359074004,1999,891,7EG7,7725oXUcc3,1995-02-06,0245QvHjj8
43868,359074004,1999,377,2Vm7,3193cZEkM4,1986-05-13,8597nNdWr0
22971,4608253483,1981,107,2Ol0,1004ASqZv8,1975-09-30,9098AfMqj9
22971,4608253483,1981,949,1sf3,6612poonJ5,1978-03-30,6485ARWEc7
56391,4330571885,2021,180,7BG5,9303fgJTa5,2021-12-19,9049AqlCs7
56391,4330571885,2021,469,0Qi9,7482DMqWK1,1972-12-07,7190PczMn6
18369,1413127539,1999,120,4RA3,3488NFSUq7,1976-06-29,1039TrLNW6
85010,6733259324,2000,82,5cq7,0766DVotv2,2010-10-01,1595IVHqn9
85010,6733259324,2000,836,4Id1,3812xvmQv6,1978-11-28,2565TTYiX0
85010,6733259324,2000,734,6JW8,4549JUPJC4,1977-04-10,3522qIfts4
70576,4363164211,2019,5,2jW0,6962kVzBR2,2012-08-31,3963uphKa7
70576,4363164211,2019,636,3jz3,9587IGnTy9,1991-04-13,1865BPTWs8
70576,4363164211,2019,455,1ep8,6257wPlLQ6,2018-10-08,7079qWYEw3
32082,3850964488,1983,688,0WF2,8454vLnWp6,1998-12-05,8866Ifbbo0
32082,3850964488,1983,380,4wc5,9254FqhNP3,1971-07-04,9245sJcNY7
32082,3850964488,1983,736,6GM0,3105IcqUx5,2019-10-16,6131HzqfF8
21890,3468937065,1998,410,3Oo9,6070vEYLh2,1994-06-05,5163Nlvca5
21890,3468937065,1998,278,4yR6,7146BhLDF3,1991-04-30,4648NLjly6
21890,3468937065,1998,513,5QQ3,2937veCMq3,1987-05-19,6760RAvWM3
22709,5096580237,1975,383,4AG5,6143NydyS3,1997-11-11,5209EBQsg6
22709,5096580237,1975,919,7Kj5,3641YkBZA9,1988-09-17,0579TSKvH9
22709,5096580237,1975,714,6Df9,2303XHalg2,1970-05-28,7655NixmC7
60833,9660914561,2016,135,8cy8,7475GjCyX6,1997-10-21,9355wSIEA3
18282,254522590,1999,398,3Wn3,2492STpCi2,2005-03-03,3678Lcpqm6
18282,254522590,1999,826,7wr6,1085sIXIy1,1980-07-14,1983qsslR3
18282,254522590,1999,414,2Nf1,4553imOIJ2,1989-05-07,2093ZsZki4
19096,2605169322,1973,479,8Hw7,5056exUSj5,1993-01-15,5138phFbj3
19096,2605169322,1973,969,5jj9,5600jivim6,2019-04-03,0956LwubY7
19096,2605169322,1973,115,6SU2,5852wdriP2,2013-01-05,8941AzDJn9
90337,2590080309,1990,545,2lF3,9272jHwuU0,2024-03-16,0883buOjS8
90337,2590080309,1990,497,7NP8,9728mbSZq9,2017-01-04,8224IQiIp8
90337,2590080309,1990,198,7kr8,6015RxALV1,2006-11-19,1533SXPDx7
76897,2436657896,2011,638,0EE5,6496WBnxP6,1988-06-23,8493BKKge5
76897,2436657896,2011,22,6zN3,3061bmgli9,1988-10-16,7435ynnlW4
76897,2436657896,2011,256,7sd5,4361lZQuo4,2008-03-27,5024CxgDR6
73192,9095741631,2000,961,2qY7,2159ysVtt5,2011-10-24,2078eMTsD0
73192,9095741631,2000,401,6fd8,5363goZfi3,1979-04-22,0421SOMSn3
73192,9095741631,2000,750,3tQ7,5436zPLhI9,1994-12-21,3215NfRzX3
20370,5888266894,2019,72,8Fd7,2425LQwoY5,2004-07-08,2630lNtQw5
13382,6032835188,2005,187,3TM6,6869CqeOn4,2005-09-04,8324XFlCZ4
13382,6032835188,2005,15,2LE3,9656RsMQh2,1975-09-08,4746zKYKg5
8895,4915728472,1982,147,5oU0,5973VXETQ3,2020-08-18,8687IPJCv7
8895,4915728472,1982,49,1Mp4,2949tqASU9,2023-08-05,7272pGKnt1
8895,4915728472,1982,252,2fb1,7612alTWh5,1971-01-10,3180SZtaQ1
54615,9693334247,1995,965,5DH2,3740WHfdR6,2020-05-23,3335YdIgu8
58633,1497915489,2007,660,8Ox2,3788XapUl6,1978-04-15,1819xJUUh0
58633,1497915489,2007,415,0Zr6,6310nfuMG6,1992-07-21,8009QKCMy3
86655,1680753565,1978,383,9oZ6,3779IohMf3,2002-05-04,1735xYwgL8
5781,5029018566,2024,879,4wq1,6930LkBvj4,2000-01-24,4015jqwNn2
54422,9980558017,1983,707,9rV2,2760mwMlj1,1979-04-24,8265JUuca4
54422,9980558017,1983,305,2eb4,2834fNzxn3,2012-07-10,5464ukqIz3
54422,9980558017,1983,956,8wZ5,8857pZLQA4,1986-05-23,7558GVzEj8
87823,1090041257,1998,811,7Ze1,9698YSuMv5,1997-12-15,4405LvhIr9
87823,1090041257,1998,895,8CL3,2411wOvYJ0,1995-12-08,7556FkoHd1
87823,1090041257,1998,584,8zO4,7766QyGbz5,1989-05-22,0127Dbknn2
29396,72071390,2007,596,7lj6,2104jKetP4,2016-06-05,4452IDbma1
29396,72071390,2007,390,8NY5,5327FjDHP5,1978-02-25,5348mMFTb4
69319,9000422008,1973,70,9SX1,8700WuFGI7,2011-06-10,6270nLCvE7
69319,9000422008,1973,966,8DK1,1485lWwby2,2004-09-11,1078vWLFq8
69319,9000422008,1973,633,2yN0,5949wAYPm1,1979-03-10,3348avrZA5
56914,9726271365,1989,736,8BL7,7823BcYoJ0,1977-09-29,9096YAiZp2
56914,9726271365,1989,964,0QC9,7926oVGtk0,1994-06-04,3971KtGeg6
56914,9726271365,1989,429,5sv3,1920ATlUd0,2016-09-21,9668KAgRF6
19304,4834196460,1994,590,8jq4,9653mFyMb7,2013-05-02,2264byoNN4
19304,4834196460,1994,297,1jg3,9210Ehrun7,1988-03-04,1436ppBYJ2
16,7018628585,1995,210,7uX9,8565KlOtk3,1977-01-05,5682cIlLG2
14395,1703372786,1973,68,1mc0,0112NqDQG9,1972-04-02,9954AtsRf2
89548,1030260013,1975,548,7vD8,4703ZTFtg4,2003-09-11,1103BmdNk5
6303,5695579551,2000,153,2ku6,2768HvAGa2,2012-03-16,3077zXVEx4
6303,5695579551,2000,905,6CA2,2951oHAsc0,1983-07-12,0915lTlDw6
61227,5638976828,2013,224,0xl2,3387IPMch3,2016-06-10,6535pDFMT0
2752,7927807905,2014,219,9Il0,5029oxJGc9,1991-03-19,1236uuOfM8
2752,7927807905,2014,202,9pi1,9257IDJSN2,2006-08-31,5541IxXVg4
2752,7927807905,2014,488,8Sh7,1152wXahr3,2020-06-29,8065cmoni0
12613,3815184562,1992,547,9oc7,9620QcWmE5,1980-04-29,4827AsTMh9
12613,3815184562,1992,800,6UD3,8394gbplf6,1970-12-09,2309iYytc3
6465,4193406452,1974,279,8ie4,0688LGXlb4,1975-12-16,9611JXOyD8
74867,8611242243,1987,495,1Us7,2802ywJzd9,2013-06-04,1473Wqpde8
37047,6521367048,1972,377,3so8,6714yZiTT1,2001-05-18,2116XHVMO7
9032,8595091390,2015,582,5yy9,0349LXWBp0,2015-03-06,9676qXIby7
9032,8595091390,2015,149,7uJ5,0122MtYiC5,1996-11-17,4107PyjCh2
8733,2138276393,1980,830,1ZE1,3385ncrkk4,2003-04-23,1992JtRoZ1
8733,2138276393,1980,691,2cg8,8435NFeez8,1982-07-05,2721pvIFv1
8733,2138276393,1980,44,8yM6,2793WPUxD3,2007-02-26,8192TLcAo5
19478,2955511850,1987,619,8wW1,6331pxQgj2,2020-09-01,0800ZvWmb1
19478,2955511850,1987,591,7og9,5589zhFQE8,2012-06-26,6732NQSoL5
19478,2955511850,1987,709,9wP5,7253EiLQg9,2000-05-31,2430duDDU6
53322,4079640577,1972,875,4UM0,6939KfkHa8,1996-09-08,6942gbtbB4
53322,4079640577,1972,12,2HX3,2324EKKAY6,2019-03-13,8020Wkfjq9
53322,4079640577,1972,297,0Ta1,3073zMopB5,1988-08-10,1846iYGdE0
67965,8934140241,1996,243,1Tx0,6603KTTvd3,1999-01-03,4229OEdxM3
67965,8934140241,1996,1,2Wx9,0614LKzqO4,2008-01-27,1796xFjPn4
65108,378537188,1975,956,1tI8,2785ilzXn1,1995-02-13,6866iAHkr5
65108,378537188,1975,482,5HZ6,2388TJKMV9,1992-10-10,8394HkCdz5
44806,4140880268,1977,445,9Ec6,4444eEATq7,2006-01-23,4026dBifF9
68217,4655817175,2012,224,3ku3,5490OKqco1,2007-04-03,0456uThUU1
68217,4655817175,2012,18,8GN4,0114ABfdi5,2009-12-19,2776oGEBd1
3182,436664149,2018,475,7NJ5,0794TNzcq6,2007-09-13,1074UzQbs2
3182,436664149,2018,85,8AD6,3269BHMGA8,2023-03-25,1162AaYdy1
69254,5311303098,2011,181,2HM2,9679msevv4,2015-06-02,8561onUja0
69254,5311303098,2011,184,5WX4,8809VquCl0,2009-01-10,1152ZzYVx4
69254,5311303098,2011,791,5Qm7,3853MoVmt6,1995-04-08,1845NsbHm1
37996,253478648,2010,819,3GS6,9627AGCDv4,2001-02-21,7590zcNos6
37996,253478648,2010,929,4mi4,1010dFGVh8,1995-04-07,6144FwkEV7
37996,253478648,2010,469,3co1,4009xmkJa3,1971-09-04,0832DvfPn4
77194,1981526360,2014,598,4Kl8,9675QVvHR9,1995-12-07,0283FEEjj3
77194,1981526360,2014,469,7QF6,7292BarNy8,1995-09-15,6464GEGfc8
77194,1981526360,2014,194,7jw3,7882qwzCQ9,1975-05-25,3744QMYac8
75453,5593336184,2009,944,7Jp1,4848lQMFq4,2018-03-06,9772omrnY9
75453,5593336184,2009,102,3KN7,3341vChyY7,2022-10-12,0201zhpQX9
99866,437709164,2015,170,0bV6,0988RVuPN6,2008-08-26,7171McnuS6
99866,437709164,2015,621,9NV7,1134zhTGr6,1976-06-20,7624Qbncj3
7472,4811937308,1978,397,2RQ1,1048lmOxC5,1971-01-09,4636yRcTT8
58280,3048808467,1981,712,7iJ5,4694riDzk6,1972-11-28,0834ijIJD2
58280,3048808467,1981,783,9eu2,3953hmkUy6,2011-06-21,0577eGELM4
58280,3048808467,1981,505,8OH2,9540CjogO4,1982-12-26,9396wiCJh5
73273,4492451673,2008,236,9jj2,4530EDSps1,2022-02-09,6303Zymug2
73273,4492451673,2008,258,8ke6,9719IWUZV3,2015-05-04,1681UNiMj8
73273,4492451673,2008,514,5mt6,7743YjNrB7,1971-11-30,3597ojiJl8
8051,7102077904,1980,114,7Vl2,5993XEcmV9,1971-12-26,5574rsDyF1
21350,8116084839,1999,336,8VL7,1754zRZaL9,1979-02-05,4521JtapD5
43232,6625441715,2018,493,7XD5,2039WHgsx6,1979-12-20,9064ZKsBJ3
1146,9701037414,1981,967,4KM7,4384Clgfy4,1972-08-14,5674ullDe6
1146,9701037414,1981,819,2Cj1,2043BBGNh7,2003-06-13,5255gOret9
85620,9945319678,2010,464,6cI0,7116ZAnca2,1976-06-28,7698ayAOm2
85620,9945319678,2010,266,7oI7,6529Eedrh0,1995-05-31,4023LXEZt1
85620,9945319678,2010,318,1dh1,0417KVDkh8,1977-09-04,1598WtPwy6
98983,3101072009,1991,544,3VK7,3687GlMXa6,2015-10-15,0054UCDSp1
67844,9359428802,1993,172,2ce3,7637sKhux0,2001-02-11,0620wjOkc0
42331,780485548,2007,104,6Qw9,3606zFmGs5,2002-08-10,6207yjZzn6
42331,780485548,2007,153,4So5,9552aVLGQ6,1980-01-03,5946VbLkF4
81567,3345790527,2020,607,7iy1,2610oZSij2,1980-05-01,5825KLykm3
81567,3345790527,2020,633,5Wd0,2400CsfAa7,2022-06-27,2290ECbdm1
88992,1927166655,1988,501,1jZ8,2765mMyyh6,2012-11-14,6531EpIWM9
88992,1927166655,1988,22,8dT4,8666Grodd8,2004-04-18,1674EcvIc4
88992,1927166655,1988,233,4wG4,1683HKlMt1,2009-04-16,9830YrTAv1
95291,4703666033,2000,813,9ch7,8318LVCvZ1,2021-05-24,4193AxuRX5
95291,4703666033,2000,938,4XS1,8687PiDhL4,2010-02-01,9268VNahS3
78557,8803683949,2017,345,1XL2,9506DbqRu7,1990-11-06,3018Vacja3
78557,8803683949,2017,50,1yy7,4125Jyrva3,1978-06-15,1128XwKvj3
78557,8803683949,2017,960,4cp0,3674KePwr4,2016-08-23,4511xAXkw5
24847,8193127620,2024,34,4HH2,0513hpwAE5,1980-05-26,8199OVRBp7
24847,8193127620,2024,239,1OA5,7909lMNhj8,1990-11-23,6557cBIwR5
78271,9939598214,2009,773,4oO5,5326heFzl6,2006-10-10,9809vMnba8
78271,9939598214,2009,336,9Gh0,2046NzNWT1,1985-08-24,5657pMgVz6
78271,9939598214,2009,485,7zE0,7018bdfDC8,2008-01-29,5303gZKEU5
90437,3906585072,1992,45,6Av7,1874LVWJO5,1972-02-20,2595lKOER3
8762,9407295330,1993,693,9EM6,5554WlSgl7,1985-08-11,3855fjTLF3
8762,9407295330,1993,490,5qc4,9462Qesph2,1979-06-01,0906KIYtF3
8762,9407295330,1993,782,1Pv8,4948iNsOE2,2013-11-08,3715MmlMV6
8111,7524784282,1973,278,7ju4,1335MDLRK5,2001-09-27,1625NaDbG2
8111,7524784282,1973,347,7zb8,6229HkKAM4,2014-08-06,3130PZkBn0
38800,3014148270,1989,857,0Hh8,5819OLZVr9,1984-10-12,9879DBbCQ7
38800,3014148270,1989,176,0eY7,7136uGAtb1,2019-08-05,9103qFQxl4
90078,1796712715,1976,860,2Dn0,0914TRpDm2,1992-04-09,1256ANZTw9
45662,9235738332,2016,208,2ET2,3275CHQad4,1998-06-26,9360PWKxH5
45662,9235738332,2016,255,6wR8,2538yrnpr5,1987-05-31,5001CmvRV9
83188,839059457,2015,299,3XA1,5168QVdDZ8,1977-09-18,3763ZyAuN1
83188,839059457,2015,753,8JY0,2826xnSyl9,1981-05-15,7793zOhfr2
8548,990044401,1977,173,6Tl7,5950KKJBn7,2013-11-09,6030jwzUn3
8548,990044401,1977,184,2Qp0,3140ZuJPn5,1995-11-30,7416ICpKz4
58902,955207281,1974,835,2cZ5,2821fntxz7,2011-08-26,7928kOPjE9
34306,8234043795,1992,712,6ZV5,4826KTDgj9,1982-01-28,1585HAreX6
34306,8234043795,1992,951,1mV9,8116otacn9,2012-04-24,8412jSBKv6
34306,8234043795,1992,506,4Cv7,2764JnEXG1,2014-09-30,1703MBdmn2
15964,9635118952,2017,462,6lN9,7200ckYWz4,1999-08-24,8092BYKOu5
15964,9635118952,2017,465,3CA0,3680AcVhN0,2007-06-26,7774XEEUm9
15964,9635118952,2017,610,9wo6,5483kjPiz1,2016-07-01,8416irEnD5
48673,6128963022,2023,741,3Tv0,5595xGOez9,1990-05-14,5651mVXIt6
48673,6128963022,2023,880,8Cp5,6143YGWMP0,1977-10-12,7831SQjpq5
78631,2808701962,1983,585,0Wv8,2531obOsn2,1995-06-18,5888LIglX1
78631,2808701962,1983,961,3KG5,8121mUXEu9,1998-02-26,2890SbXsQ2
16401,3457473591,2004,439,5Nm8,9159PZBCd1,1974-12-29,3118rpqEN9
48715,172807825,1976,656,6TR3,5042OMWHr9,1994-02-04,0613ZQOQr5
48715,172807825,1976,659,0nJ4,8825cWtuh0,1999-03-24,4540zkUsu9
48715,172807825,1976,977,5ik7,9820rwqhH9,2022-01-27,5170BzkFU3
47587,3264373417,1976,523,0rB1,3074mRXPC9,2004-09-19,7011pjIIy2
13208,1414806360,2005,380,9RW7,3119MOmfh7,2005-07-18,9858SIYry5
13208,1414806360,2005,164,0nN7,0398zBolV5,2008-11-15,3942ZlhsC8
13208,1414806360,2005,541,8IB1,6425VUbNs2,2002-01-19,3781rCWzk4
50099,7141141025,2023,389,4NC3,0691EgqIe4,1991-02-24,1956QFGVT2
15389,8827908041,2023,420,5xU6,8896cNXtX1,1998-01-02,6805nceJx2
15389,8827908041,2023,808,1Fj8,0904jVRxZ7,1997-08-06,0156fJqMQ5
96437,4339985414,1982,787,5sz0,1370fahRa0,1979-02-10,0226eStVX6
96437,4339985414,1982,74,0ke0,2915wpYrV1,2003-05-11,0479TnkOF4
96437,4339985414,1982,610,8Cc1,0981ITGab1,2011-08-18,4069ziEGY1
33619,1420101197,1971,886,9AC6,9510PUgpI1,2006-01-08,8517wjBIn4
33619,1420101197,1971,162,3OC9,2461oZrRJ5,1992-10-18,0420oyjQS9
33619,1420101197,1971,492,1xt3,5930ThNWw9,1998-04-27,8813ltPkS3
80261,5387345324,1997,927,4sZ7,6132pbLVK5,2000-08-13,4148hgUVF7
80261,5387345324,1997,129,9ig5,7476xyOgd9,1997-09-17,6708ntMMt8
62909,8296957137,2005,217,7PV2,2831aqwWP5,2017-06-09,5748Qezie9
62909,8296957137,2005,431,2wj1,6296eMAui7,1992-04-22,0860tfrXh7
62909,8296957137,2005,220,5Iz7,0691lKTMM7,1997-12-18,3770rmMou6
77337,148484686,2002,768,2jr9,2490QKkZd2,2000-04-15,6006UPxfH5
77337,148484686,2002,906,2NH8,4445RKlac0,1978-09-12,5987PgRis1
6126,209395536,1997,929,7gW5,1265KdhuV5,1985-05-16,2453giYqr7
30605,1249677137,2005,970,4Pn6,9862FiTDF8,2008-05-29,7121jlfqh3
30605,1249677137,2005,715,9oR3,5178KCusO3,2012-08-27,5953HqEZS0
35180,3987820213,1970,74,9TT1,3301HIXNB0,1996-05-11,2861YStyD9
35180,3987820213,1970,344,0EQ2,2135JsIaa9,1986-06-25,1797FlYvs9
50080,3619617412,2000,85,9Oo6,8412zjpvx5,1972-02-22,6644cfnVV2
50080,3619617412,2000,91,4aT0,7189SlDOR6,2014-05-08,5510dzgml1
50080,3619617412,2000,26,8Zq3,3530NnaXN0,1988-04-11,8910seCwT7
27782,8838108905,1990,754,5DQ1,6326AEbkq4,1983-01-26,4392UcrhF1
27782,8838108905,1990,644,6mO0,6015QBOvs8,2013-05-23,2967HAjAe5
27782,8838108905,1990,144,1tT2,3755REWYz8,1998-06-15,5121CeGUX8
77311,1803118045,1998,104,1vb6,1749NwLfA1,2011-09-05,4189nGHQK4
77311,1803118045,1998,42,2Sl4,2208LcjjQ8,1978-02-18,8501OHRGj3
77311,1803118045,1998,953,0MW4,7805ENgKA0,2001-04-25,2489ZNUjl2
68709,8580244854,1992,899,6uU2,7697BnaKd1,1970-12-10,8569qjBtX5
54632,8587173495,2011,822,0FB5,2542IYbrI3,1999-10-21,2754kMHHI2
54632,8587173495,2011,639,8SS7,1454QLEUP9,1976-07-27,3749XGXzt4
75327,7982463783,1987,723,8oL9,2371BhJNk5,1998-02-02,2077ZBpuH6
75327,7982463783,1987,946,4Fa1,2023azvhG4,1997-05-04,2196OEEfX1
75327,7982463783,1987,364,7PK6,0522cgUsE0,2006-05-19,2522Bsesq9
80998,1045406903,1985,370,0cz3,8691svzGs3,1990-04-03,6782yeoaE9
80998,1045406903,1985,602,3jG9,8724KHlxu4,2019-01-30,1895odqrt0
75653,3943482359,1970,809,4zb1,5094pEigT1,2021-03-12,6283dhpFm7
79323,6833868148,1998,899,4sN8,4704iasGc4,1998-05-06,2098tsjhP1
79323,6833868148,1998,221,3jc8,6939jFCme6,1992-09-23,6406bBWSq7
57575,4163250174,2000,557,6yF2,9956kSQse6,2019-03-06,0264ghSXO9
57575,4163250174,2000,296,7Ll6,4563uPqcz0,2016-03-10,9400KyKjO3
57575,4163250174,2000,124,5vd7,6988Jbsfu3,2004-03-13,6689xXUno4
80771,6777019406,2020,246,0qK0,3680BebDf6,1973-06-24,4668tQmXu5
80771,6777019406,2020,978,5kX3,3703NiYaR5,1977-07-18,1434FItbn5
80771,6777019406,2020,155,4uZ3,3392DhlzE9,2013-01-13,0921VoXeJ8
31742,1462815360,2012,696,8jS8,1217SmaAE2,2009-08-05,7476iEvSm5
73551,1657516829,2008,174,1ZX5,0298ENxmI1,2021-12-23,2012MzFco0
73551,1657516829,2008,578,8vv6,4900ESuoQ6,2004-01-14,4484YWoqn7
73551,1657516829,2008,387,4Bi3,2973kNIsh5,2017-05-28,0787eRPSg7
53138,54593951,1989,767,7VB7,8768pJcvL9,1995-04-06,1052pROHP8
53138,54593951,1989,957,3lo1,5495JolEJ7,2003-12-20,3091PwDKg0
53138,54593951,1989,674,9ks1,1731BrqHt6,2000-12-24,9457bTBas0
15416,3432563733,2021,506,1hf5,4407Hsklh4,2006-03-13,9271nIATQ8
15416,3432563733,2021,890,5eX4,7845VhcAY3,2007-05-03,8192ePsgl1
78907,5176530623,1988,107,8aH0,9212NosSR8,2007-06-17,2038HSBev8
